系組.代碼,校名,系組名,國文,英文,數學甲,數學乙,歷史,地理,公民與社會,物理,化學,生物,錄取人數..含外加.,普通生錄取分數
2311,中華大學,營建管理學系,2,0,0,0,1.75,2,0,0,0,0,2,193.33 
2312,中華大學,土木工程學系,2,2,2,0,0,0,0,1,1,0,2,165.30 
2313,中華大學,工業產品設計系(工業設計組),2,0,0,0,0,0,0,2,1.75,0,5,120.65 
2314,中華大學,工業產品設計系(創意生活組),2,0,0,0,2,1.75,0,0,0,0,7,196.90 
2315,中華大學,外國語文學系,2,2,0,0,2,1,1,0,0,0,3,223.40 
2316,中華大學,應用日語學系(商務組),2,1,0,0,2,2,1,0,0,0,10,245.40 
2317,中華大學,應用日語學系(語文組),2,1,0,0,2,2,1,0,0,0,7,261.60 
2320,中華大學,應用日語學系(觀光組),2,1,0,0,2,2,1,0,0,0,2,284.40 
2321,中華大學,行政管理學系,2,1,0,0,2,0,2,0,0,0,10,208.50 
2322,中華大學,資訊工程學系(資訊工程組),2,1,1,0,0,0,0,2,0,0,12,133.60 
2323,中華大學,資訊工程系(軟體工程設計組),2,1,0,2,0,0,0,0,0,0,6,111.10 
2324,中華大學,資訊工程學系(資訊應用組),2,0,0,1,2,2,0,0,0,0,4,220.20 
2325,中華大學,資訊工程學系(雲端物聯網組),2,1,1,0,0,0,0,2,0,0,1,131.20 
2326,中華大學,生物資訊學系,2,0,0,0,0,0,0,0,1,2,14,146.40 
2327,中華大學,資訊管理系(資訊系統設計組),2,1.75,0,2,0,0,0,0,0,0,3,99.83 
2330,中華大學,資訊管理系(資訊管理應用組),2,1.75,0,2,0,0,0,0,0,0,6,113.80 
2331,中華大學,資訊管理系(手機軟體設計組),2,1.75,0,2,0,0,0,0,0,0,8,114.20 
2332,中華大學,資訊管理系(巨量資料應用組),2,1.75,0,2,0,0,0,0,0,0,2,136.43 
2333,中華大學,餐旅管理學系(旅館管理組),2,1,0,0,2,2,1,0,0,0,4,236.80 
2334,中華大學,餐旅管理學系(餐飲經營組),2,1,0,0,2,2,1,0,0,0,7,253.70 
2335,中華大學,餐旅管理學系(烘焙創業組),2,1,0,0,2,2,1,0,0,0,3,302.90 
2336,中華大學,休閒遊憩規劃與管理學系,2,1,0,0,2,2,1,0,0,0,9,237.00 
2337,中華大學,觀光與會展學系,1,1,0,0,2,2,2,0,0,0,2,264.70 
2340,華梵大學,工工與經營資訊學系(自然組),2,2,1.75,0,0,0,0,0,0,0,1,123.90 
2341,華梵大學,工工與經營資訊學系(社會組),2,2,0,1.75,0,0,0,0,0,0,4,104.95 
2342,華梵大學,機電工程學系,2,2,2,0,0,0,0,1,0,0,1,117.60 
2343,華梵大學,電子工程學系,2,1,0,1,0,0,0,0,0,0,3,79.40 
2344,華梵大學,資訊管理學系,2,1.75,0,2,0,0,0,0,0,0,3,128.08 
2345,華梵大學,中國文學系,2,0,0,0,1,0,2,0,0,0,6,153.20 
2346,華梵大學,外國語文學系,2,2,0,0,1.75,1,0,0,0,0,7,188.98 
2347,華梵大學,哲學系,2,0,0,0,2,1.75,1,0,0,0,3,249.90 
2350,華梵大學,建築學系建築設計組,2,1,0,1,2,2,0,0,0,0,5,223.50 
2351,華梵大學,建築學系室內設計組,2,1,0,1,2,2,0,0,0,0,9,228.90 
2352,華梵大學,工業設計學系產品設計組,2,1,0,0,2,2,0,0,0,0,4,273.60 
2353,華梵大學,工業設計學系交通工具設計組,2,1,0,0,2,2,0,0,0,0,1,227.30 
2354,華梵大學,環境與防災設計系環境設計組,2,1,0,0,2,2,0,0,0,0,1,235.20 
2355,華梵大學,環境與防災設計系環境防災組,2,1.75,0,2,0,0,0,0,0,0,1,157.10 
2356,華梵大學,美術與文創學系文創設計組,2,1,0,0,2,1,0,0,0,0,10,173.00 
2360,義守大學,電機工程學系甲組,2,1,0,0,0,0,0,2,2,0,18,189.90 
2361,義守大學,電機工程學系乙組,2,1,0,0,0,0,0,0,2,2,6,188.80 
2362,義守大學,電子工程學系光電組,2,2,0,0,0,0,0,1,2,0,17,140.80 
2363,義守大學,電子工程學系微電子與系統組,2,2,0,0,0,0,0,2,1,0,8,152.00 
2364,義守大學,資訊工程學系資訊工程組,2,1,2,0,0,0,0,2,0,0,14,187.10 
2365,義守大學,資訊工程學系資訊應用組,2,1.5,0,2,0,0,0,0,0,0,15,159.45 
2366,義守大學,通訊工程學系軟體應用服務組,2,2,0,1.75,0,0,0,0,0,0,3,162.00 
2367,義守大學,通訊工程學系電機資訊組,2,0,2,0,0,0,0,1.75,0,0,3,121.90 
2370,義守大學,機械與自動化工程學系機電組,2,2,1,0,0,0,0,0,2,0,7,167.60 
2371,義守大學,機械自動化工程系創新設計組,2,2,1,0,0,0,0,2,0,0,5,122.40 
2372,義守大學,化學工程學系甲組,2,1,0,0,0,0,0,1,2,0,20,158.80 
2373,義守大學,化學工程學系乙組,2,1,0,0,0,0,0,0,2,2,11,154.60 
2374,義守大學,土木與生態工程系環境永續組,2,0,0,0,0,0,0,1.75,0,2,7,143.35 
2375,義守大學,土木與生態工程系創新規劃組,2,0,0,0,0,0,0,1.75,2,0,8,125.55 
2376,義守大學,材料科學與工程學系甲組,2,2,1.75,0,0,0,0,0,0,0,11,129.40 
2377,義守大學,材料科學與工程學系乙組,2,2,0,1.75,0,0,0,0,0,0,6,150.05 
2400,義守大學,財務與計算數學系甲組,2,1.5,2,0,0,0,0,0,0,0,1,160.50 
2401,義守大學,財務與計算數學系乙組,2,1.5,0,2,0,0,0,0,0,0,3,211.45 
2402,義守大學,工業管理學系產業資訊組,2,1,0,1,2,2,0,0,0,0,6,244.70 
2403,義守大學,工業管理學系智慧製造組,2,1,0,1,2,2,0,0,0,0,0,--
2404,義守大學,資訊管理學系行動商務組,1,0,0,0,2,2,0,0,0,0,15,152.70 
2405,義守大學,資訊管理學系雲端服務組,0,1,0,0,2,2,0,0,0,0,16,142.40 
2406,義守大學,企業管理學系企業經營組,2,1,0,0,1.75,2,0,0,0,0,24,221.63 
2407,義守大學,企業管理學系行銷管理組,2,1,0,0,2,1.75,0,0,0,0,26,189.10 
2410,義守大學,財務金融學系財務管理組,2,0,0,1,2,2,0,0,0,0,26,275.80 
2411,義守大學,財務金融學系金融管理組,2,1,0,0,2,2,0,0,0,0,25,219.20 
2412,義守大學,會計學系財稅規劃組,2,0,0,1,2,2,0,0,0,0,6,318.00 
2413,義守大學,會計學系管理應用組,2,1,0,0,2,2,0,0,0,0,6,288.70 
2414,義守大學,國際商務系國際企業與行銷組,2,1,0,0,2,2,0,0,0,0,11,253.20 
2415,義守大學,國際商務系國際貿易與金融組,2,1,0,0,2,2,0,0,0,0,11,242.40 
2416,義守大學,公共政策與管理系公共政策組,2,1,0,0,2,2,0,0,0,0,9,298.10 
2417,義守大學,公共政策與管理系公共管理組,2,1,0,0,2,1.75,0,0,0,0,8,285.60 
2420,義守大學,醫務管理學系甲組,2,1.75,0,2,0,0,0,0,0,0,11,215.15 
2421,義守大學,醫務管理學系乙組,2,2,0,1.75,0,0,0,0,0,0,11,198.40 
2422,義守大學,健康管理學系甲組,2,1,0,0,2,2,0,0,0,0,11,322.90 
2423,義守大學,健康管理學系乙組,2,0,0,1,2,2,0,0,0,0,9,310.40 
2424,義守大學,餐旅管理學系甲組,2,1,0,0,2,2,0,0,0,0,11,307.10 
2425,義守大學,餐旅管理學系乙組,2,2,0,0,2,1,0,0,0,0,10,285.20 
2426,義守大學,休閒事業管理學系甲組,1,0,0,0,2,2,0,0,0,0,7,235.60 
2427,義守大學,休閒事業管理學系乙組,1.5,0,0,0,2,2,0,0,0,0,7,233.00 
2430,義守大學,觀光學系甲組,2,1,0,0,1.75,2,0,0,0,0,15,213.60 
2431,義守大學,觀光學系乙組,2,1,0,0,2,1.75,0,0,0,0,13,229.00 
2432,義守大學,廚藝學系甲組,2,2,0,0,2,1,0,0,0,0,5,323.40 
2433,義守大學,廚藝學系乙組,2,2,0,0,1,2,0,0,0,0,4,321.10 
2434,義守大學,國際企業經營學系國際行銷組,2,2,0,0,1.75,1,0,0,0,0,6,225.53 
2435,義守大學,國際企業經營學系國際經營組,2,2,0,0,1,1.75,0,0,0,0,5,234.50 
2436,義守大學,國際財務金融學系財務管理組,2,2,0,1,2,1,0,0,0,0,5,281.00 
2437,義守大學,國際財務金融學系財務投資組,1,2,0,1,2,2,0,0,0,0,4,302.00 
2440,義守大學,國際觀光餐旅學系觀光管理組,1,2,0,0,1,2,0,0,0,0,10,162.60 
2441,義守大學,國際觀光餐旅學系餐旅管理組,1,2,0,0,2,1,0,0,0,0,10,157.50 
2442,義守大學,娛樂事業管理學系影視娛樂組,1,2,0,0,2,0,1.5,0,0,0,4,297.30 
2443,義守大學,娛樂事業管理學系活動策展組,1,2,0,0,0,2,1.5,0,0,0,2,278.10 
2444,義守大學,應用英語學系英語教學組,2,2,0,0,1,0,0,0,0,0,14,162.90 
2445,義守大學,應用英語系翻譯與專業英文組,2,2,0,0,1,0,0,0,0,0,19,175.30 
2446,義守大學,應用日語學系語言文化組,2,1,0,0,2,2,0,0,0,0,9,345.80 
2447,義守大學,應用日語學系商業觀光組,2,1,0,0,2,2,0,0,0,0,8,335.50 
2450,義守大學,大眾傳播學系媒體製作組,2,1,0,0,2,2,0,0,0,0,13,320.90 
2451,義守大學,大眾傳播學系傳播管理組,2,1,0,0,2,2,0,0,0,0,5,321.20 
2452,義守大學,創意商品設計學系文創商品組,2,1,0,0,2,2,0,0,0,0,13,294.40 
2453,義守大學,創意商品設計系生活科技組,2,1,0,0,2,2,0,0,0,0,13,234.30 
2454,義守大學,電影與電視學系編導製片組,2,1.5,0,1,1.75,0,0,0,0,0,3,294.00 
2455,義守大學,電影與電視學系影視技術組,2,1,0,1.5,1.75,0,0,0,0,0,8,254.03 
2456,義守大學,數位多媒體設計系數位動畫組,2,1,0,0,2,2,0,0,0,0,13,307.90 
2457,義守大學,數位多媒體設計系互動媒體組,2,2,0,0,2,1,0,0,0,0,19,211.00 
2460,義守大學,營養學系臨床營養組,2,2,0,0,0,0,0,0,1,2,9,334.90 
2461,義守大學,營養學系食品營養組,2,1,0,0,0,0,0,0,2,2,5,312.60 
2462,義守大學,生物醫學工程學系甲組,2,0,1,0,0,0,0,0,2,2,15,255.80 
2463,義守大學,生物醫學工程學系乙組,2,0,1,0,0,0,0,2,2,0,14,215.20 
2464,義守大學,生物科技學系生物醫藥組,2,1,0,0,0,0,0,0,2,2,10,307.70 
2465,義守大學,生物科技學系食品生技組,2,1,0,0,0,0,0,0,2,2,20,262.30 
2466,義守大學,護理學系,2,2,1,0,0,0,0,0,1,2,47,329.40 
2467,義守大學,醫學影像暨放射科學系,2,0,1,0,0,0,0,2,1,2,12,409.00 
2470,義守大學,物理治療學系,1.5,2,1,0,0,0,0,1,0,2,11,417.15 
2471,義守大學,職能治療學系,1.75,2,1,0,0,0,0,1,0,2,10,428.13 
2472,義守大學,醫學檢驗技術學系,2,1,0,0,0,0,0,0,2,2,13,371.90 
2473,銘傳大學,企業管理系品牌行銷組(台北),2,2,0,1.75,1,0,0,0,0,0,20,331.10 
2474,銘傳大學,企業管理系企業管理組(台北),2,1,0,1,1.5,1.5,0,0,0,0,56,364.90 
2475,銘傳大學,會計學系(台北校區),1.5,1,0,1.25,1.25,1,0,0,0,0,22,329.83 
2476,銘傳大學,財務金融系國際金管組(台北),1,1.5,0,1.5,0,0,0,0,0,0,28,189.30 
2477,銘傳大學,財務金融系財務金融組(台北),1,1.5,0,1,0,0,0,0,0,0,40,157.65 
2500,銘傳大學,風險管理與保險學系(台北),1.25,1.25,0,1,1,1,0,0,0,0,24,265.05 
2501,銘傳大學,國際企業系外貿金融組(台北),1.5,1,0,1,0,0,0,0,0,0,19,167.35 
2502,銘傳大學,國際企業系外貿行銷組(台北),1.5,1,0,0,1,0,0,0,0,0,14,190.55 
2503,銘傳大學,新媒體暨傳播管理學系(台北),2,2,0,0,1,0,0,0,0,0,22,255.40 
2504,銘傳大學,廣播電視學系(台北校區),2,2,0,0,1,0,0,0,0,0,34,265.70 
2505,銘傳大學,廣告暨策略行銷學系(台北),2,2,0,0,1,0,0,0,0,0,31,260.20 
2506,銘傳大學,新聞學系(台北校區),2,2,0,0,1,0,0,0,0,0,17,256.00 
2507,銘傳大學,法律學系(台北校區),2,1.5,0,0,1,0,1,0,0,0,42,317.30 
2510,銘傳大學,財金法律學系(台北校區),2,2,0,0,0,0,1.5,0,0,0,19,309.60 
2511,銘傳大學,應用統計與資料科學系(桃園),2,1,0,1.5,0,0,0,0,0,0,40,168.10 
2512,銘傳大學,經濟與金融學系(桃園校區),2,2,0,1,0,0,0,0,0,0,52,198.80 
2513,銘傳大學,應用中國文學系(桃園校區),2,1,0,0,1.5,1,0,0,0,0,57,262.80 
2514,銘傳大學,應用英語學系(桃園校區),1.5,2,0,0,1,1,0,0,0,0,64,258.05 
2515,銘傳大學,應用日語學系(桃園校區),2,1.5,0,0,1.5,1,0,0,0,0,28,310.60 
2516,銘傳大學,華語文教學學系(桃園校區),2,2,0,0,1,0,0,0,0,0,32,209.10 
2517,銘傳大學,商業設計學系(桃園校區),2,2,0,0,1,1,0,0,0,0,26,311.50 
2520,銘傳大學,商品設計學系(桃園校區),1.5,1.5,0,1,1,1,0,0,0,0,33,294.60 
2521,銘傳大學,數位媒體設計系遊戲組(桃園),1.5,1.5,0,0,1,0,0,0,0,0,13,197.90 
2522,銘傳大學,數位媒體設計系動畫組(桃園),1.5,1.5,0,0,1,1,0,0,0,0,14,259.85 
2523,銘傳大學,建築學系(桃園校區),2,2,0,1,0,0,0,0,0,0,21,231.80 
2524,銘傳大學,都市規劃與防災學系(桃園),2,1,0,0,1,2,0,0,0,0,14,316.60 
2525,銘傳大學,觀光事業學系(桃園校區),1.5,1,0,0,1,2,2,0,0,0,6,439.10 
2526,銘傳大學,休閒遊憩管理學系(桃園校區),1.5,0,0,0,0,1.5,2,0,0,0,7,304.05 
2527,銘傳大學,餐旅管理學系(桃園校區),1.75,1,0,0,1,2,2,0,0,0,9,460.50 
2530,銘傳大學,犯罪防治學系(桃園校區),2,1,0,0,2,0,2,0,0,0,33,415.60 
2531,銘傳大學,公共事務學系(桃園校區),2,1,0,0,1,0,2,0,0,0,31,319.10 
2532,銘傳大學,諮商與工商心理學系(桃園),1,2,0,1,0,0,2,0,0,0,18,305.50 
2533,銘傳大學,資訊管理系行動商管組(桃園),2,1,0,1,0,0,0,0,0,0,19,166.30 
2534,銘傳大學,資訊管理系巨量資料組(桃園),2,1,0,0,1,0,0,0,0,0,16,183.10 
2535,銘傳大學,資訊管理系電子創業組(桃園),2,1,0,0,0,0,1,0,0,0,16,184.30 
2536,銘傳大學,資訊傳播工程學系(桃園校區),2,1.75,0,1.75,0,0,0,0,0,0,29,204.93 
2537,銘傳大學,資訊工程學系(桃園校區),1.75,1.75,0,2,0,0,0,0,0,0,29,215.28 
2540,銘傳大學,電子工程學系半導體組(桃園),2,1.75,0,2,0,0,0,0,0,0,18,203.45 
2541,銘傳大學,電子工程學系計算機組(桃園),2,1.75,0,1.75,0,0,0,0,0,0,10,190.48 
2542,銘傳大學,電腦與通訊工程學系(桃園),2,1.75,0,1.75,0,0,0,0,0,0,40,187.33 
2543,銘傳大學,生物科技學系(桃園校區),1.5,2,0,2,0,0,0,0,0,0,46,186.85 
2544,銘傳大學,醫資管理系健康產業組(桃園),2,1,0,0,0,0,1,0,0,0,16,187.20 
2545,銘傳大學,醫資管理系醫療數據組(桃園),2,1,0,1,0,0,0,0,0,0,16,156.00 
2546,銘傳大學,生醫工程系醫資專利組(桃園),2,1.75,0,1.75,0,0,0,0,0,0,15,198.70 
2547,銘傳大學,生醫工程系臨床工程組(桃園),2,1.75,0,0,0,0,0,0,0,2,15,234.88 
2550,世新大學,新聞學系,2,2,0,0,2,0,1,0,0,0,52,429.40 
2551,世新大學,廣播電視電影學系廣播組,2,2,0,0,1,1,1,0,0,0,17,446.40 
2552,世新大學,廣播電視電影學系電視組,2,2,0,0,1,1,1,0,0,0,27,457.60 
2553,世新大學,廣播電視電影學系電影組,2,2,0,0,1,1,1,0,0,0,23,467.00 
2554,世新大學,圖文傳播暨數位出版學系,2,2,0,1,1,0,1,0,0,0,43,370.10 
2555,世新大學,公共關係暨廣告學系,2,2,0,0,2,0,1,0,0,0,54,419.60 
2556,世新大學,口語傳播學系,2,2,0,0,2,0,1,0,0,0,36,406.60 
2557,世新大學,資訊傳播學系,2,1,0,1,0,0,2,0,0,0,13,345.00 
2560,世新大學,數位多媒體設計系動畫設計組,2,2,0,0,1,0,0,0,0,0,24,265.30 
2561,世新大學,數位多媒體設計系遊戲設計組,1,2,0,2,0,0,0,0,0,0,33,235.30 
2562,世新大學,傳播管理學系,2,2,0,1,2,0,1,0,0,0,44,435.00 
2563,世新大學,資訊管理學系資訊管理組,1.75,2,0,2,0,0,0,0,0,0,44,232.28 
2564,世新大學,資訊管理學系資訊科技組,1.75,2,0,2,0,0,0,0,0,0,22,227.68 
2565,世新大學,資訊管理學系網路科技組,1.75,2,0,2,0,0,0,0,0,0,30,221.78 
2566,世新大學,財務金融學系,1.5,2,0,2,0,0,0,0,0,0,70,234.45 
2567,世新大學,行政管理學系,2,1.5,0,0,0,0,1.75,0,0,0,41,268.10 
2570,世新大學,觀光學系餐旅經營管理組,2,2,0,1,1,1.5,0,0,0,0,31,364.30 
2571,世新大學,觀光系旅遊暨休閒事業管理組,2,2,0,1,1,1.5,0,0,0,0,34,355.10 
2572,世新大學,觀光系觀光規劃暨資源管理組,2,2,0,1,1,1.5,0,0,0,0,25,342.70 
2573,世新大學,經濟學系,1.75,2,0,2,1,1,0,0,0,0,63,338.10 
2574,世新大學,企業管理學系,2,1.75,0,1.5,0,0,0,0,0,0,30,237.50 
2575,世新大學,社會心理學系,1.5,1.5,0,1.5,0,0,1,0,0,0,72,256.70 
2576,世新大學,英語學系,2,2,0,0,1,0,0,0,0,0,58,240.00 
2577,世新大學,中國文學系,2,1,0,0,1,0,0,0,0,0,29,194.10 
2600,世新大學,日本語文學系,2,2,0,0,1,2,0,0,0,0,59,365.30 
2601,世新大學,法律學系,2,1,0,1,1,0,1,0,0,0,41,369.30 
2602,實踐大學,家庭研究與兒童發展系(臺北),2,2,0,1,0,0,0,0,0,0,18,219.00 
2603,實踐大學,餐飲管理學系(臺北校區),1,2,0,1,0,0,0,0,0,0,18,188.50 
2604,實踐大學,食品營養與保健生技系(臺北),1,2,0,0,0,0,0,0,2,2,39,291.70 
2605,實踐大學,社會工作學系(臺北校區),2,2,0,0,0,0,1.5,0,0,0,48,262.80 
2613,實踐大學,服裝設計學系(臺北校區),2,2,0,1,0,0,0,0,0,0,10,325.00 
2614,實踐大學,工業產品設計學系(臺北校區),1,2,0,2,0,0,0,0,0,0,19,343.40 
2615,實踐大學,建築設計學系(臺北校區),1,2,0,1,0,0,0,0,0,0,24,239.60 
2616,實踐大學,媒體設計系3D動畫組(臺北),2,2,0,1.5,0,0,0,0,0,0,13,338.80 
2617,實踐大學,媒體設計系創意設計組(臺北),2,2,0,1.5,0,0,0,0,0,0,15,328.80 
2620,實踐大學,會計學系(臺北校區),2,2,0,2,1,1,0,0,0,0,59,346.00 
2621,實踐大學,國際經營與貿易學系(臺北),2,2,0,1.5,1,1,0,0,0,0,55,330.00 
2622,實踐大學,企業管理學系(臺北校區),2,2,0,2,1,1,0,0,0,0,35,355.20 
2623,實踐大學,財務金融學系(臺北校區),1.5,1.5,0,1,1,1,0,0,0,0,31,284.20 
2624,實踐大學,風險管理與保險學系(臺北),2,2,0,2,1,1,0,0,0,0,30,340.00 
2625,實踐大學,應用外語學系(臺北校區),1.5,2,0,0,1,0,0,0,0,0,52,219.95 
2626,實踐大學,資訊科技與管理學系(臺北),1.75,2,0,2,0,0,0,0,0,0,42,222.30 
2627,實踐大學,管理學院國企英語學程(臺北),1.5,2,0,1,0,0,0,0,0,0,2,276.00 
2630,實踐大學,國際貿易學系(高雄校區),2,1,0,0,2,0,2,0,0,0,25,215.60 
2631,實踐大學,會計稅務系財管應用組(高雄),1,1,0,0,2,2,2,0,0,0,8,310.50 
2632,實踐大學,會計稅務系企業治理組(高雄),1,1,0,0,2,2,2,0,0,0,3,362.30 
2633,實踐大學,資訊管理學系(高雄校區),2,2,0,1.75,0,0,0,0,0,0,31,101.10 
2634,實踐大學,金融管理學系(高雄校區),2,1,0,1,2,2,0,0,0,0,21,213.20 
2635,實踐大學,國際企業管理學系(高雄校區),1,2,0,1,2,1,0,0,0,0,22,165.20 
2636,實踐大學,行銷管理學系(高雄校區),2,1,0,1,2,2,0,0,0,0,25,207.60 
2637,實踐大學,資訊科技通訊系App組(高雄),2,2,1.75,0,0,0,0,0,0,0,22,98.80 
2640,實踐大學,資科與通訊系多媒體組(高雄),2,1,0,1,2,2,0,0,0,0,8,246.70 
2641,實踐大學,資訊模擬與設計學系(高雄),2,2,0,1.75,0,0,0,0,0,0,31,118.20 
2642,實踐大學,應用英語學系(高雄校區),0,1,0,0,2,0,2,0,0,0,30,157.80 
2643,實踐大學,服飾設計與經營學系(高雄),2,2,0,0,2,1,0,0,0,0,49,188.80 
2644,實踐大學,觀光管理學系(高雄校區),2,2,0,0,1,2,1,0,0,0,47,221.40 
2645,實踐大學,休閒產業管理學系(高雄校區),2,1,0,0,0,0,2,0,0,0,26,155.00 
2646,實踐大學,時尚設計學系(高雄校區),2,2,0,0,1,1,1,0,0,0,50,266.70 
2647,實踐大學,應用中文學系(高雄校區),2,1,0,0,1.5,1.5,1,0,0,0,17,219.10 
2650,實踐大學,應用日文學系(高雄校區),1,0,0,0,2,0,2,0,0,0,25,252.70 
2651,實踐大學,電腦動畫學士學位學程(高雄),2,2,0,1.75,0,0,0,0,0,0,3,251.15 
2652,長榮大學,企業管理學系,2,1,0,1,2,2,0,0,0,0,33,201.20 
2653,長榮大學,國際企業學系,2,1,0,1,2,2,0,0,0,0,7,275.10 
2654,長榮大學,會計資訊學系,2,1,0,1,2,2,0,0,0,0,9,273.80 
2655,長榮大學,航運管理學系,2,2,0,1,1,2,0,0,0,0,37,336.40 
2656,長榮大學,土地管理與開發學系,2,1,0,1,2,2,0,0,0,0,10,243.40 
2657,長榮大學,財務金融學系,2,1,0,1,2,0,2,0,0,0,14,283.50 
2660,長榮大學,財務金融學系(投資資訊組),2,1,0,2,1,0,2,0,0,0,3,212.10 
2661,長榮大學,運動競技學系,2,1,1,0,0,0,0,2,0,2,8,205.30 
2662,長榮大學,創新應用管理學系,2,1,0,1,2,2,0,0,0,0,0,--
2663,長榮大學,觀光與餐飲管理學系,2,1,0,1,2,2,0,0,0,0,35,232.40 
2664,長榮大學,國際會展管理學士學位學程,2,1,0,1,2,2,0,0,0,0,1,338.70 
2665,長榮大學,國際財務與商管學程(商務組),2,2,0,1,2,1,0,0,0,0,3,255.80 
2666,長榮大學,國際財務與商管學程(財務組),2,2,0,1,2,1,0,0,0,0,0,--
2667,長榮大學,不動產財務金融學士學位學程,2,1,0,1,2,2,0,0,0,0,0,--
2670,長榮大學,醫務管理學系(醫療機構組),2,2,0,2,1,1,0,0,0,0,12,287.20 
2671,長榮大學,醫務管理學系(長照機構組),2,2,0,2,1,1,0,0,0,0,10,251.60 
2672,長榮大學,職業安全衛生系(職業安全組),2,0,0,1,2,1,2,0,0,0,2,384.80 
2673,長榮大學,職業安全衛生系(職業衛生組),2,0,0,1,2,1,2,0,0,0,2,345.80 
2674,長榮大學,職業安全衛生系(安衛管理組),2,0,0,1,2,1,2,0,0,0,7,232.60 
2675,長榮大學,職業安全衛生系(職業醫學組),2,1,1,0,0,0,0,0,1,2,4,216.00 
2676,長榮大學,護理學系(A組),1,2,2,0,0,0,0,0,1,2,29,279.40 
2677,長榮大學,護理學系(B組),1,2,2,0,0,0,0,0,1,2,15,271.50 
2700,長榮大學,生物科技學系,2,1,1,0,0,0,0,0,2,2,20,240.60 
2701,長榮大學,健康心理學系,2,2,1,0,0,0,0,0,1,2,16,248.40 
2702,長榮大學,保健營養學系,2,1,1,0,0,0,0,0,2,2,20,255.70 
2703,長榮大學,醫藥科學產業學系,1,2,1,0,0,0,0,0,2,2,18,190.60 
2704,長榮大學,環境與食安檢驗學程(環境組),2,1,2,0,0,0,0,0,1,2,3,220.70 
2705,長榮大學,環境與食安檢驗學程(食品組),2,1,2,0,0,0,0,0,2,1,2,247.60 
2706,長榮大學,環境與食安檢驗學程(管理組),2,1,0,1,2,0,2,0,0,0,8,224.90 
2707,長榮大學,消防安全學士學位學程,2,1,0,1,2,0,2,0,0,0,7,247.20 
2710,長榮大學,大眾傳播學系,2,1,0,0,2,1,2,0,0,0,36,325.20 
2711,長榮大學,翻譯學系,2,2,0,0,2,1,1,0,0,0,17,235.00 
2712,長榮大學,社會工作學系(社工專業組),2,1,0,0,1.5,1,2,0,0,0,17,358.35 
2713,長榮大學,社會工作系(高齡服務管理組),2,1,0,0,1.5,1,2,0,0,0,17,326.85 
2714,長榮大學,媒體設計科技系(視覺傳達組),2,2,0,1,2,0,1,0,0,0,8,251.00 
2715,長榮大學,媒體設計科技系(影視動畫組),2,2,0,1,2,0,1,0,0,0,8,197.80 
2716,長榮大學,應用日語學系,2,2,0,0,2,1,1,0,0,0,15,331.20 
2717,長榮大學,美術學系,2,1,0,0,1.5,1,1.5,0,0,0,12,209.70 
2720,長榮大學,應用哲學系(公共參與組),2,1,0,1,1,0,2,0,0,0,2,227.00 
2721,長榮大學,應用哲學系(生命關懷組),2,1,0,1,1,0,2,0,0,0,1,267.50 
2722,長榮大學,書畫藝術學系,2,0,0,0,1.5,1,1.5,0,0,0,3,274.90 
2723,長榮大學,台灣文化創意產業學位學程,1.5,0,0,0,2,2,1,0,0,0,4,265.70 
2724,長榮大學,資訊管理系(手機軟體設計組),2,2,1,0,0,0,0,2,1,0,7,205.80 
2725,長榮大學,資訊管理系(數據智慧應用組),2,2,0,1,2,1,0,0,0,0,4,197.00 
2726,長榮大學,科技工程管理系(綠能管理組),2,2,0,2,1,1,0,0,0,0,3,265.40 
2727,長榮大學,科技工程與管理系(機器人組),2,2,2,0,0,0,0,1,1,0,8,150.40 
2730,長榮大學,資訊工程學系(互動多媒體組),2,2,0,2,1,1,0,0,0,0,2,253.10 
2731,長榮大學,資訊工程學系,2,2,2,0,0,0,0,1,1,0,9,223.80 
2732,長榮大學,數位內容設計系(遊戲APP組),2,1,0,1,2,2,0,0,0,0,7,214.60 
2733,長榮大學,數位內容設計系(設計創客組),2,1,0,1,2,2,0,0,0,0,4,342.20 
2734,長榮大學,互動設計系(互動裝置應用組),2,1,0,1,2,2,0,0,0,0,1,305.00 
2735,長榮大學,互動設計系(美學資訊設計組),2,1,0,1,2,2,0,0,0,0,1,342.80 
2736,長榮大學,醫社暨健康照護學程(照護組),1,2,1,0,0,0,0,0,2,2,9,207.60 
2737,長榮大學,醫社暨健康照護學程(社福組),1,2,1,0,0,0,0,0,2,2,8,171.80 
2740,長榮大學,東南亞文化產業學程(觀光組),1,1,0,0,2,2,2,0,0,0,4,308.00 
2741,長榮大學,東南亞文化產業學程(商貿組),1,1,0,0,2,2,2,0,0,0,5,400.50 
2742,長榮大學,智慧生活應用學程(智聯網組),2,2,1,0,0,0,0,2,1,0,3,158.20 
2743,長榮大學,智慧生活應用學程(設計組),2,2,0,1,2,1,0,0,0,0,2,230.00 
2744,長榮大學,無人機應用學士學位學程,2,2,2,0,0,0,0,1,1,0,3,183.10 
2756,國立臺灣藝術大學,圖文傳播藝術學系,1.5,2,0,2,0,0,0,0,0,0,27,409.80 
2757,國立臺灣藝術大學,廣播電視學系,1.5,1.5,0,1,1,0,1,0,0,0,24,446.55 
2760,國立臺灣藝術大學,電影學系,2,2,0,1,1,0,1,0,0,0,24,508.60 
