系組.代碼,校名,系組名,國文,英文,數學甲,數學乙,歷史,地理,公民與社會,物理,化學,生物,錄取人數..含外加.,普通生錄取分數
1613,長庚大學,醫務管理學系(自然組),1,1.5,1.25,0,0,0,0,0,0,0,8,237.68
1614,長庚大學,工商管理學系(社會組),1,1.25,0,1.25,0,0,0,0,0,0,20,219.34
1615,長庚大學,工商管理學系(自然組),1,1.25,1.25,0,0,0,0,0,0,0,11,182.5
1616,長庚大學,工業設計學系(社會組),1.25,1.5,0,1,0,0,0,0,0,0,11,209.85
1617,長庚大學,工業設計學系(自然組),1,1.5,1.5,0,0,0,0,0,0,0,8,203.48
1620,長庚大學,資訊管理學系(社會組),1.25,1.5,0,1.5,0,0,0,0,0,0,23,259.33
1621,長庚大學,資訊管理學系(自然組),1.25,1.5,1.5,0,0,0,0,0,0,0,10,247.18
1622,國立臺中教育大學,教育學系,1.25,1,0,1,1,1,0,0,0,0,22,344.5
1623,國立臺中教育大學,幼兒教育學系,1.5,1.25,0,1,1,0,1,0,0,0,19,363.48
1624,國立臺中教育大學,特殊教育學系,1.5,1.5,0,1.5,1,1,0,0,0,0,26,404.93
1625,國立臺中教育大學,語文教育學系,2,1.25,0,1,1.25,1,0,0,0,0,16,420.14
1626,國立臺中教育大學,區域與社會發展學系,1,1,0,0,2,2,2,0,0,0,34,556.8
1627,國立臺中教育大學,諮商與應用心理學系,2,2,0,1.75,0,0,0,0,0,0,22,398.5
1630,國立臺中教育大學,英語學系,1,2,0,0,1,1,0,0,0,0,34,339.5
1631,國立臺中教育大學,臺灣語文學系,1,1,0,1,1,1,0,0,0,0,32,291.75
1632,國立臺中教育大學,國際企業學系,1.25,1.5,0,1,0,0,1,0,0,0,24,318.05
1633,國立臺中教育大學,文化創意產業設計與營運學系,1,2,0,1,0,0,0,0,0,0,26,250.2
1634,國立臺中教育大學,數學教育學系,1,2,2,0,0,0,0,1,1,0,15,352.1
1635,國立臺中教育大學,科學教育與應用學系,2,1,1,0,0,0,0,2,2,0,18,411.85
1636,國立臺中教育大學,資訊工程學系,1,1.25,1.5,0,0,0,0,1.25,0,0,11,302.49
1637,國立臺中教育大學,數位內容科技學系,1,1.5,2,0,0,0,0,1,0,0,12,303.23
1643,國立臺北教育大學,教育經營與管理學系,1.5,1.5,0,1.5,0,0,1,0,0,0,30,360.23
1644,國立臺北教育大學,教育學系,1.5,1.5,0,1.25,1,0,1,0,0,0,28,435.35
1645,國立臺北教育大學,心理與諮商學系,1.25,1.25,0,1.5,1,1,0,0,0,0,35,438.41
1646,國立臺北教育大學,特殊教育學系(男),1.5,2,0,2,0,0,0,0,0,0,10,370
1647,國立臺北教育大學,特殊教育學系(女),1.5,2,0,2,0,0,0,0,0,0,11,384.5
1650,國立臺北教育大學,幼兒與家庭教育學系,1.5,1.5,0,1,1,1,0,0,0,0,32,402.1
1651,國立臺北教育大學,社會與區域發展學系,1,2,0,1,1.5,1.5,0,0,0,0,26,484.25
1652,國立臺北教育大學,兒童英語教育學系,1,2,0,1,1,1,0,0,0,0,28,406.2
1653,國立臺北教育大學,文化創意產業經營學系,1.5,1.5,0,1,1.25,1,0,0,0,0,28,440.55
1654,國立臺北教育大學,語文與創作學系語文師資組,2,1.25,0,1,1,1,0,0,0,0,27,425.15
1655,國立臺北教育大學,語文與創作學系文學創作組,2,1.25,0,0,1,1,0,0,0,0,27,373.8
1661,國立臺北教育大學,藝術與造形設計學系設計組,1.25,1.5,0,2,0,0,0,0,0,0,20,339.85
1664,國立臺北教育大學,自然科學教育學系(自費)(男),1.25,1,1,0,0,0,0,1.5,1.5,0,12,364
1665,國立臺北教育大學,自然科學教育學系(自費)(女),1.25,1,1,0,0,0,0,1.5,1.5,0,12,349.25
1666,國立臺北教育大學,自然科學教育系(公費)-臺北,1.25,1,1,0,0,0,0,1.5,1.5,0,3,497.1
1667,國立臺北教育大學,數學暨資訊教育系數學組(男),1.5,1,2,0,0,0,0,0,0,0,6,290.2
1670,國立臺北教育大學,數學暨資訊教育系數學組(女),1.5,1,2,0,0,0,0,0,0,0,9,268.2
1671,國立臺北教育大學,數學暨資訊教育系資訊組(男),1.5,1,2,0,0,0,0,0,0,0,5,293.3
1672,國立臺北教育大學,數學暨資訊教育系資訊組(女),1.5,1,2,0,0,0,0,0,0,0,7,276.2
1673,國立臺北教育大學,資訊科學系,1,2,2,0,0,0,0,2,0,0,17,446.5
1674,國立臺北教育大學,數位科技設計學系,1,1.5,1.5,0,0,0,0,1,0,0,15,307.45
1677,國立臺南大學,教育學系,1.5,1.5,0,1.5,1,1,0,0,0,0,60,382.03
1700,國立臺南大學,諮商與輔導學系,1.5,1.5,0,1.5,0,0,1,0,0,0,29,353.25
1701,國立臺南大學,特殊教育學系,1.5,1.5,0,1.5,1,1,0,0,0,0,31,368.88
1702,國立臺南大學,幼兒教育學系,2,1.5,0,1,1,1,0,0,0,0,23,376.9
1704,國立臺南大學,國語文學系,2,1.25,0,1,1.25,1,0,0,0,0,47,376.15
1705,國立臺南大學,英語學系,1.25,2,0,1,1,1,0,0,0,0,26,396.6
1706,國立臺南大學,文化與自然資源學系,1,1,0,1,2,2,0,0,0,0,23,445.6
1713,國立臺南大學,戲劇創作與應用學系(男),2,2,0,1,1.5,1,0,0,0,0,17,405.8
1714,國立臺南大學,戲劇創作與應用學系(女),2,2,0,1,1.5,1,0,0,0,0,14,457.1
1715,國立臺南大學,應用數學系,1,1.5,2,0,0,0,0,1.5,0,0,24,318.4
1716,國立臺南大學,數位學習科技學系,1.5,1.75,2,0,0,0,0,0,0,0,15,292.41
1717,國立臺南大學,資訊工程學系,1,2,2,0,0,0,0,1.5,1,0,14,459.8
1720,國立臺南大學,電機工程學系,1,1,1.5,0,0,0,0,1.5,1,0,13,371.95
1721,國立臺南大學,材料科學系,1,1,1,0,0,0,0,1.5,1.5,0,13,355.95
1722,國立臺南大學,綠色能源科技學系,0,1,1.5,0,0,0,0,1.5,1.5,0,10,302.9
1723,國立臺南大學,生物科技學系,1.5,1,1,0,0,0,0,0,1.5,2,22,367.65
1724,國立臺南大學,生態暨環境資源學系,1,1.5,1,0,0,0,0,0,1.5,2,20,319.08
1725,國立臺南大學,行政管理學系,1.5,1.5,0,1,1,0,1,0,0,0,30,380.95
1726,國立臺南大學,經營與管理學系,1.5,2,0,2,1,1,0,0,0,0,21,488.3
1727,國立東華大學,應用數學系數學科學組,1,1,1.5,0,0,0,0,0,0,0,18,167.65
1730,國立東華大學,應用數學系統計組(自然組),1,1,1.5,0,0,0,0,0,0,0,9,177.15
1731,國立東華大學,應用數學系統計組(社會組),1,1,0,1.5,0,0,0,0,0,0,10,213.05
1732,國立東華大學,資訊工程學系資工組,1,1.25,1.5,0,0,0,0,0,0,0,16,221.51
1733,國立東華大學,資訊工程學系國際組,1,1.5,1.25,0,0,0,0,0,0,0,6,230.38
1734,國立東華大學,生命科學系,1,1.75,1,0,0,0,0,0,1.5,1.75,31,303.39
1735,國立東華大學,物理學系物理組,1,1,1,0,0,0,0,1,1,0,13,235.6
1736,國立東華大學,物理學系奈米與光電科學組,1,1,1,0,0,0,0,1,1,0,11,230.7
1737,國立東華大學,化學系,1,1,1,0,0,0,0,1,2,0,25,282
1740,國立東華大學,電機工程學系,1,1.25,1.5,0,0,0,0,1.25,0,0,26,275.7
1741,國立東華大學,材料科學與工程學系,1,1,1,0,0,0,0,1,1,0,27,251.65
1742,國立東華大學,光電工程學系,1,1,1,0,0,0,0,1.5,1,0,19,270.55
1743,國立東華大學,自然資源與環境學系,2,1,0,2,0,0,0,0,0,0,20,280.1
1744,國立東華大學,企業管理學系,1,1.5,0,1.5,0,0,0,0,0,0,25,233.98
1745,國立東華大學,國際企業學系,1.5,2,0,1.75,0,0,0,0,0,0,21,315.2
1746,國立東華大學,會計學系,1.5,2,0,1.5,1,1,0,0,0,0,23,446.9
1747,國立東華大學,財務金融學系,1,1.5,0,2,0,0,0,0,0,0,19,284.05
1750,國立東華大學,資訊管理學系,1,1.5,0,2,0,0,0,0,0,0,20,271.6
1751,國立東華大學,觀光暨休閒遊憩學系,1.5,2,0,0,0,1.5,0,0,0,0,15,285.2
1752,國立東華大學,管理學院管科與財金學位學程,1,2,0,1.5,0,0,0,0,0,0,7,275.4
1753,國立東華大學,華文文學系,2,1,0,0,2,0,0,0,0,0,21,322.5
1754,國立東華大學,中國語文學系,2,1.25,0,0,1.25,1,0,0,0,0,29,340.8
1755,國立東華大學,英美語文學系,1.25,2,0,0,1,1,0,0,0,0,29,323.84
1756,國立東華大學,經濟學系,1,1,0,1,0,0,0,0,0,0,28,178.2
1757,國立東華大學,社會學系,1.5,2,0,0,0,0,2,0,0,0,12,338.5
1760,國立東華大學,歷史學系,1.5,1.5,0,0,2,1,0,0,0,0,22,382.13
1761,國立東華大學,臺灣文化學系,1,2,0,0,2,2,0,0,0,0,33,388.1
1762,國立東華大學,諮商與臨床心理學系,1,1.5,1.5,0,0,0,0,0,0,0,19,218.63
1763,國立東華大學,法律學士學位學程,1.5,1.25,0,0,0,0,1.5,0,0,0,15,293.8
1764,國立東華大學,公共行政學系,1.5,2,0,0,0,0,2,0,0,0,12,354.4
1766,國立東華大學,教育與潛能開發學系,2,2,0,1,0,0,2,0,0,0,17,378.6
1767,國立東華大學,幼兒教育學系,2,2,0,1,1,0,2,0,0,0,20,430.5
1770,國立東華大學,特殊教育學系,1.25,1.25,0,1,1,1,0,0,0,0,20,290.15
1771,國立東華大學,教育行政與管理學系,2,2,0,1.5,1,0,1,0,0,0,19,407.5
1772,國立東華大學,族群關係與文化學系,2,0,0,0,2,0,1.5,0,0,0,8,358.8
1773,國立東華大學,民族語言與傳播學系,2,1,0,0,0,0,1,0,0,0,4,228.95
1774,國立東華大學,民族事務與發展學系,1,1,0,0,2,2,2,0,0,0,9,484.45
1775,國立東華大學,民族社會工作學士學位學程,1,1,0,0,2,2,2,0,0,0,6,496.75
1776,國立東華大學,藝術創意產業學系,2,2,0,0,1,1,0,0,0,0,15,345.7
2001,臺北市立大學,教育學系,2,2,0,2,1,1,0,0,0,0,23,529.2
2002,臺北市立大學,特殊教育學系,2,1.5,0,1.5,0,0,0,0,0,0,30,327
2003,臺北市立大學,幼兒教育學系,2,2,0,1.5,1,1,0,0,0,0,30,477.7
2004,臺北市立大學,心理與諮商學系,1.5,2,0,1.5,1,1,0,0,0,0,28,485.7
2005,臺北市立大學,學習與媒材設計學系,1.75,2,0,1.75,0,0,0,0,0,0,25,370.8
2006,臺北市立大學,中國語文學系,2,1,0,1,1,1,0,0,0,0,35,398.65
2007,臺北市立大學,英語教學系,1.25,2,0,1,1,1,0,0,0,0,16,417
2010,臺北市立大學,社會暨公共事務學系,1.5,1.5,0,1,1,0,2,0,0,0,15,495.08
2011,臺北市立大學,歷史與地理學系,1.5,1,0,1,1.5,1.5,0,0,0,0,13,458.3
2014,臺北市立大學,數學系,1.25,1,2,0,0,0,0,1,0,0,11,327.8
2015,臺北市立大學,資訊科學系,1.25,2,2,0,0,0,0,1,0,0,19,398.2
2016,臺北市立大學,應用物理暨化學系電子物理組,1.25,1,1,0,0,0,0,1.5,1.5,0,9,391.9
2017,臺北市立大學,應用物理暨化學系應用化學組,1.25,1,1,0,0,0,0,1.5,1.5,0,9,388.13
2020,臺北市立大學,地球環境暨生物資源系(自費),1.5,1.5,1,0,0,0,0,1,1.5,0,13,373.8
2021,臺北市立大學,地球環境暨生物資源系(公費),1.5,1.5,1,0,0,0,0,1,1.5,0,5,505.68
2024,臺北市立大學,運動健康科學系,1.5,2,1,0,0,0,0,0,0,1,3,338.1
2025,臺北市立大學,城市發展學系,1,2,0,0,0,2,0,0,0,0,4,370.7
2026,臺北市立大學,都會產業經營與行銷學系,1,2,0,2,0,0,0,0,0,0,16,368.2
2027,臺北市立大學,衛生福利學系,1,1,1,0,0,0,0,0,0,1,8,229.5
2030,國立屏東大學,教育學系(自費),1.5,1.5,0,1.25,1,0,0,0,0,0,43,269.58
2031,國立屏東大學,教育學系(公費)-新竹縣,1.25,1.5,0,1.25,0,0,0,0,0,0,1,343.75
2032,國立屏東大學,幼兒教育學系,2,2,0,1,1,1,0,0,0,0,41,354.8
2033,國立屏東大學,特殊教育學系,1.5,1.25,0,1.25,1,1,0,0,0,0,17,319.36
2034,國立屏東大學,教育心理與輔導學系,1.5,1.5,0,1.5,0,0,1,0,0,0,17,331.6
2035,國立屏東大學,中國語文學系,2,1.25,0,0,1.25,0,0,0,0,0,20,265.55
2036,國立屏東大學,英語學系,1,2,0,0,1,0,0,0,0,0,16,239.5
2037,國立屏東大學,文化創意產業學系,2,1,0,0,1,0,0,0,0,0,15,232.1
2040,國立屏東大學,社會發展學系,1,1,0,0,1,1,1,0,0,0,13,310.7
2041,國立屏東大學,應用英語學系,2,2,0,0,0,0,1,0,0,0,1,338
2042,國立屏東大學,應用日語學系,2,2,0,0,0,0,1,0,0,0,2,346.9
2043,國立屏東大學,視覺藝術學系數位媒體設計組,2,1.5,0,1.5,0,0,0,0,0,0,6,280.43
2044,國立屏東大學,商業自動化與管理學系,1,2,0,2,0,0,0,0,0,0,1,332.9
2045,國立屏東大學,行銷與流通管理學系,1,2,0,2,0,0,0,0,0,0,1,340.3
2046,國立屏東大學,休閒事業經營學系,1.5,1.5,0,1,0,0,0,0,0,0,2,239.63
2047,國立屏東大學,不動產經營學系,1.5,1.25,0,1.5,0,0,0,0,0,0,1,302.88
2050,國立屏東大學,企業管理學系,1,1.5,0,1,0,0,0,0,0,0,2,232.65
2051,國立屏東大學,國際貿易學系,1,2,0,2,0,0,0,0,0,0,2,334.6
2052,國立屏東大學,財務金融學系,1,2,0,2,0,0,1,0,0,0,2,425.14
2053,國立屏東大學,會計學系,2,2,0,1.5,0,0,0,0,0,0,1,406.7
2054,國立屏東大學,應用化學系,0,1.5,1.5,0,0,0,0,0,2,0,22,220.55
2055,國立屏東大學,應用數學系,1,1,2,0,0,0,0,0,0,0,11,203.35
2056,國立屏東大學,應用物理系物理組,1,1,2,0,0,0,0,2,1.5,0,13,350.1
2057,國立屏東大學,應用物理系光電暨材料組,1,1,2,0,0,0,0,2,1.5,0,11,352.2
2060,國立屏東大學,科普傳播學系,1.5,1,1,0,0,0,0,0,0,1.25,9,211.55
2061,國立屏東大學,電腦與智慧型機器人學位學程,1,2,2,0,0,0,0,0,0,0,3,261.5
2062,國立屏東大學,電腦與通訊學系,1,2,2,0,0,0,0,0,0,0,1,268.4
2063,國立屏東大學,資訊工程學系,1,2,2,0,0,0,0,0,0,0,2,307.9
2064,國立屏東大學,資訊科學系,1.5,2,2,0,0,0,0,0,0,0,13,286.7
2065,國立屏東大學,資訊管理學系,1,2,0,2,0,0,0,0,0,0,1,363.1
2071,國立臺東大學,教育學系,1.5,1.5,0,1,0,0,0,0,0,0,13,183.35
2072,國立臺東大學,文化資源與休閒產業學系,1.5,2,0,0,1.5,0,0,0,0,0,12,251.8
2073,國立臺東大學,幼兒教育學系,2,2,0,1.75,0,0,0,0,0,0,17,262.25
2074,國立臺東大學,特殊教育學系,1.5,1.5,0,1,0,0,0,0,0,0,13,192.88
2075,國立臺東大學,體育學系,2,1.5,0,1,0,0,0,0,0,0,9,188.98
2076,國立臺東大學,數位媒體與文教產業學系,2,1.5,0,1,0,0,0,0,0,0,5,226.48
2077,國立臺東大學,英美語文學系,1.5,2,0,0,1,1,0,0,0,0,16,301
2100,國立臺東大學,華語文學系,2,1.5,0,0,1,0,0,0,0,0,21,228.8
2101,國立臺東大學,身心整合與運動休閒產業學系,1.5,2,0,0,0,0,0,0,0,1.5,7,214.95
2102,國立臺東大學,公共與文化事務學系,2,0,0,0,1.5,1.5,1,0,0,0,6,397.1
2105,國立臺東大學,應用數學系,2,1.5,2,0,0,0,0,0,0,0,3,282.13
2106,國立臺東大學,應用科學系化學及奈米科學組,1,1,1.5,0,0,0,0,1.5,2,0,8,290.75
2107,國立臺東大學,應用科學系應用物理組,1,1,1.5,0,0,0,0,2,1.5,0,13,271.95
2110,國立臺東大學,資訊管理學系,1.5,2,0,2,0,0,0,0,0,0,16,288.2
2111,國立臺東大學,資訊工程學系,1.5,2,2,0,0,0,0,0,0,0,8,274.5
2112,國立臺東大學,生命科學系,1.5,1,0,0,0,0,0,0,1,2,5,270.15
2113,國立臺東大學,綠色與資訊科技學士學位學程,1,1,0,2,0,0,0,0,0,0,6,210.95
2114,國立體育大學,體育推廣學系A,2,2,0,1.5,0,0,1,0,0,0,17,323.9
2117,國立體育大學,運動保健學系B,2,2,1,0,0,0,0,0,0,1.75,16,338.65
2120,國立體育大學,休閒產業經營學系,2,2,0,1.25,0,0,0,0,0,0,17,250
2121,國立體育大學,適應體育學系A,2,2,0,0,0,0,0,0,0,1.75,6,258.73
2122,國立體育大學,適應體育學系B,2,2,0,1.75,0,0,0,0,0,0,5,291.65
2123,元智大學,管理學院學士班(企業管理),1,1,0,1,0,0,0,0,0,0,35,158.35
2124,元智大學,管理學院學士班(財務金融),1,1,0,1,0,0,0,0,0,0,42,171.85
2125,元智大學,管理學院學士班(國際企業),1,1,0,1,0,0,0,0,0,0,27,164.5
2126,元智大學,管理學院學士班(主修：會計),1,1,0,1,0,0,0,0,0,0,12,172.8
2127,元智大學,管理學院學士班(英語專班),1,1,0,1,0,0,0,0,0,0,10,197.35
2130,元智大學,工業工程與管理學系(B組),1.75,2,0,2,0,0,0,0,0,0,19,284.9
2131,元智大學,資訊傳播學系設計組,1,1,0,1,0,0,0,0,0,0,13,153.85
2132,元智大學,資訊傳播學系科技組,1,1,0,1,0,0,0,0,0,0,11,156.55
2133,元智大學,資訊管理學系(社會組),1.75,2,0,2,0,0,0,0,0,0,17,343.4
2134,元智大學,資訊工程學系(資訊應用組),1,1,0,1,0,0,0,0,0,0,10,213.9
2135,元智大學,應用外語學系,1,1.5,0,0,1,0,0,0,0,0,24,192.25
2136,元智大學,中國語文學系,1.5,0,0,0,1,1,0,0,0,0,19,205.5
2137,元智大學,社會暨政策科學學系,1,1,0,0,0,0,1,0,0,0,10,162.7
2140,元智大學,藝術與設計學系,1,1,0,1,1,1,0,0,0,0,16,260.8
2141,元智大學,人文社會學院英語學位學程,1,1.5,0,0,1,0,0,0,0,0,10,173.85
2142,元智大學,機械工程學系,1,1,1.5,0,0,0,0,1.25,1,0,57,258.18
2143,元智大學,化學工程與材料科學學系,0,0,1.75,0,0,0,0,2,2,0,54,257.3
2144,元智大學,工業工程與管理學系(A組),1.75,2,2,0,0,0,0,0,0,0,12,273.1
2145,元智大學,工程學院英語學士學位學程,0,1.5,1,0,0,0,0,1,1,0,8,180.05
2146,元智大學,資訊管理學系(自然組),1.75,2,2,0,0,0,0,0,0,0,8,340
2147,元智大學,資訊工程學系(資訊工程組),1,1,1,0,0,0,0,1,1,0,23,301.2
2150,元智大學,資訊學院英語學士學位學程,1,1,1,0,0,0,0,1,1,0,10,240.4
2151,元智大學,電機工程學系(甲組),0,1,1.25,0,0,0,0,1.25,0,0,29,205
2152,元智大學,電機工程學系(乙組),1,1,1,0,0,0,0,1,0,0,21,226.9
2153,元智大學,電機工程學系(丙組),1,1.25,1.5,0,0,0,0,1.5,1,0,15,329.54
2154,元智大學,電機通訊學院英語學位學程,0,1.25,1,0,0,0,0,1,0,0,10,157.11
2155,國立中正大學,中國文學系,2,1.25,0,1,1,1,0,0,0,0,27,444.94
2156,國立中正大學,外國語文學系,1,2,0,1,1,1,0,0,0,0,31,440.44
2157,國立中正大學,歷史學系,1.5,1.5,0,0,2,1,0,0,0,0,33,438.91
2160,國立中正大學,哲學系,1.5,2,0,2,1,0,1,0,0,0,23,515.7
2161,國立中正大學,社會福利學系,1.5,1.5,0,1,1,0,0,0,0,0,22,352.18
2162,國立中正大學,勞工關係學系,1.5,2,0,1,1,0,1.5,0,0,0,25,499.1
2163,國立中正大學,政治學系,1,2,0,1,1,0,1.5,0,0,0,2,485.1
2164,國立中正大學,傳播學系,1.5,1.5,0,1,1,1,0,0,0,0,19,431.41
2165,國立中正大學,經濟學系,1,2,0,2,0,0,0,0,0,0,43,381.6
2166,國立中正大學,財務金融學系,1,2,0,2,0,0,0,0,0,0,47,386.8
2167,國立中正大學,企業管理學系,1.5,2,0,2,0,0,0,0,0,0,64,414.5
2170,國立中正大學,會計與資訊科技學系,1.5,2,0,2,0,0,0,0,0,0,34,420.9
2171,國立中正大學,法律學系法學組,1.5,1.5,0,1,1,0,1,0,0,0,19,451.93
2172,國立中正大學,法律學系法制組,1.5,1.5,0,1,1,0,1,0,0,0,20,451.65
2173,國立中正大學,財經法律學系,1.5,1.5,0,1,1,0,1,0,0,0,14,458.63
2174,國立中正大學,成人及繼續教育學系,1,1.25,0,1,0,0,0,0,0,0,13,233.26
2175,國立中正大學,犯罪防治學系,1.25,1.5,0,1,0,0,1.5,0,0,0,24,386.58
2176,國立中正大學,數學系,0,1.25,2,0,0,0,0,1,0,0,31,282.09
2177,國立中正大學,物理學系,1,1,1.5,0,0,0,0,1.5,1,0,15,396.35
2200,國立中正大學,化學暨生物化學系,1,1.25,1.25,0,0,0,0,1,2,0,13,430.9
2201,國立中正大學,地球與環境科學系,1,1,1.5,0,0,0,0,1.5,1.5,0,22,408.95
2202,國立中正大學,資訊工程學系,1,1.5,1.25,0,0,0,0,1,1,0,26,401.18
2203,國立中正大學,電機工程學系甲組,1,1,1,0,0,0,0,1,1,0,3,368.1
2204,國立中正大學,電機工程學系乙組,0,1,2,0,0,0,0,2,1,0,16,429.55
2205,國立中正大學,機械工程學系,1,1.5,2,0,0,0,0,2,1,0,45,494.65
2206,國立中正大學,化學工程學系,1,1.25,1.25,0,0,0,0,1,1.25,0,30,381.93
2207,國立中正大學,通訊工程學系,1,1,1,0,0,0,0,1.5,1,0,11,375.7
2210,國立中正大學,資訊管理學系,1,2,2,0,0,0,0,1,1,0,20,465
2211,國立中正大學,心理學系,1,1.5,1.5,0,0,0,0,0,0,1.25,29,351.8
2212,國立中正大學,生物醫學科學系,1,1.25,1,0,0,0,0,0,1.5,1.5,26,387.66
2213,國立中正大學,運動競技學系,2,2,1,0,0,0,0,0,0,1.5,8,331.35
2214,大葉大學,機械與自動化工程學系,2,2,0,1.75,0,0,0,0,0,0,20,136.3
2215,大葉大學,電機工程學系,2,2,1.75,0,0,0,0,0,0,0,26,174.5
2216,大葉大學,材料科學與工程學系,1,0,2,0,0,0,0,2,2,0,20,176.4
2217,大葉大學,消防安全學士學位學程,2,2,0,1.75,0,0,0,0,0,0,24,103.3
2220,大葉大學,資訊工程學系,2,1.75,0,2,0,0,0,0,0,0,31,135.95
2221,大葉大學,環境工程學系(社會組),2,2,0,1.75,0,0,0,0,0,0,25,111.3
2222,大葉大學,企業管理學系(經營管理組),2,1,0,0,2,2,0,0,0,0,21,212
2223,大葉大學,企業管理學系(行銷流通組),2,1,0,0,2,2,0,0,0,0,18,181.7
2224,大葉大學,資訊管理學系,2,1.75,0,2,0,0,0,0,0,0,23,127.29
2225,大葉大學,工業工程與管理學系,2,2,0,1,2,1,0,0,0,0,7,186.8
2226,大葉大學,人力資源暨公共關係學系,2,1,0,0,2,2,0,0,0,0,1,314.2
2227,大葉大學,會計資訊學系,2,1,0,0,2,2,0,0,0,0,23,197.15
2230,大葉大學,國際企業管理學系,2,1,0,0,2,2,0,0,0,0,17,214.55
2231,大葉大學,財務金融學系(銀行專業組),2,1,0,1,2,0,2,0,0,0,11,262
2232,大葉大學,財務金融學系(投資管理組),2,1,0,1,2,0,2,0,0,0,15,242.2
2234,大葉大學,視覺傳達設計學系,2,2,0,0,2,1,0,0,0,0,25,192.6
2235,大葉大學,傳播藝術學士學位學程,2,1,0,0,2,2,0,0,0,0,14,221.55
2236,大葉大學,多媒體數位內容學位學程,2,1,0,1,2,2,0,0,0,0,17,200.7
2237,大葉大學,綠色產品設計學士學位學程,2,2,0,1,2,1,0,0,0,0,3,169.7
2240,大葉大學,空間設計學系(建築組),2,1,0,1,2,2,0,0,0,0,16,189.2
2241,大葉大學,空間設計學系(室內設計組),2,1,0,1,2,2,0,0,0,0,18,296.35
2243,大葉大學,英語學系,2,2,0,0,2,1,0,0,0,0,17,193.6
2244,大葉大學,文創產業國際人才學位學程,2,2,0,0,1.75,0,0,0,0,0,6,130.9
2245,大葉大學,應用日語學系,2,1,0,0,2,2,0,0,0,0,41,206.7
2246,大葉大學,歐洲文化與旅遊學士學位學程,2,1,0,0,2,2,0,0,0,0,10,188.25
2247,大葉大學,食品應用生科系(食品科學組),2,2,0,1.75,0,0,0,0,0,0,12,148.4
2250,大葉大學,食品應用生科系(應用生技組),2,2,0,0,0,0,0,0,1.75,0,15,158.95
2251,大葉大學,分子生物科技系(醫檢管理組),2,2,0,1.75,0,0,0,0,0,0,6,158.2
2252,大葉大學,分子生物科技系(生物醫藥組),2,1.75,0,0,0,0,0,0,0,2,10,191.38
2253,大葉大學,生物資源系(生態經營生物組),2,1.75,0,0,0,0,0,0,0,2,9,170.83
2254,大葉大學,生物資源學系(醫藥微生物組),2,1.75,0,0,0,0,0,0,0,2,5,197.73
2255,大葉大學,藥用植物保健系(中藥保健組),2,2,0,1.75,0,0,0,0,0,0,18,149.8
2256,大葉大學,觀光旅遊學系,2,1,0,0,2,2,0,0,0,0,15,186.05
2257,大葉大學,餐旅管理學系,2,1,0,0,2,2,0,0,0,0,11,199
2260,大葉大學,休閒事業管理學系,2,2,0,1.75,0,0,0,0,0,0,45,99.4
2261,大葉大學,婚禮企劃暨節慶管理學位學程,2,1,0,0,2,2,0,0,0,0,18,206.3
2262,大葉大學,烘焙暨飲料調製學士學位學程,2,1,0,0,2,2,0,0,0,0,10,185.4
2263,大葉大學,護理學系,2,2,0,1.75,0,0,0,0,0,0,36,202
2264,大葉大學,運動健康管理學系,2,1,0,0,2,2,0,0,0,0,18,195.85
2265,大葉大學,視光學系,2,1.75,0,0,0,0,0,0,0,2,23,182
2266,大葉大學,醫療器材設計與材料學位學程,2,2,1.75,0,0,0,0,0,0,0,18,154.3
2267,中華大學,電機工程學系,2,1,1,0,0,0,0,2,2,0,46,220.4
2270,中華大學,機械工程學系(智慧自動化組),2,1,1,0,0,0,0,2,2,0,14,215.6
2271,中華大學,機械工程學系(智慧機械組),2,1,1,0,0,0,0,2,2,0,10,222.4
2272,中華大學,機械工程學系(航空技術組),2,1,1,0,0,0,0,2,2,0,6,270.05
2273,中華大學,電子工程學系,2,1,1,0,0,0,0,2,2,0,17,269.65
2274,中華大學,光電與材料工程學系,2,1,1,0,0,0,0,2,2,0,12,255.4
2275,中華大學,工業管理學系,2,2,0,1.75,0,0,0,0,0,0,10,188.05
2276,中華大學,企業管理學系(企業管理組),2,0,0,0,1,2,2,0,0,0,15,297.4
2277,中華大學,企業管理學系(行銷管理組),2,0,0,0,2,1,2,0,0,0,19,251.6
2300,中華大學,財務管理系(金融資訊管理組),2,1,0,2,2,1,0,0,0,0,6,275.5
2301,中華大學,財務管理系(財務金融管理組),2,1,0,1,2,2,0,0,0,0,17,287.35
2302,中華大學,財務管理系(會計資訊稅務組),2,1,0,1,2,2,0,0,0,0,10,251.7
2303,中華大學,國際企業學系,1.75,0,0,0,2,2,0,0,0,0,24,191.9
2304,中華大學,運輸科技與物流管理學系,2,1,0,0,2,2,0,0,0,0,32,196
2305,中華大學,科技管理學系,2,1,0,0,2,2,0,0,0,0,13,220
2306,中華大學,建築與都計學系(建築設計組),2,2,0,1.75,0,0,0,0,0,0,24,175.2
2307,中華大學,建築與都計學系(都市計畫組),2,2,0,1.75,0,0,0,0,0,0,16,160.55
2310,中華大學,建築與都計學系(建築科技組),2,1.75,0,0,0,0,0,2,0,0,14,168.38
2311,中華大學,景觀建築學系,2,1,0,1,2,2,0,0,0,0,25,279.2
2312,中華大學,土木工程學系,2,2,2,0,0,0,0,1,1,0,21,218
