組別,科目名稱                                                                                            ,分數區間均數,人數,百分比,累計人數,累計百分比
50,國文、英文、歷史、地理、公民與社會                                                                                   ,17.5,2,0.01,20775     ,96.49
50,國文、英文、歷史、地理、公民與社會                                                                                   ,12.5,0,0,20775     ,96.49
50,國文、英文、歷史、地理、公民與社會                                                                                   ,7.5,0,0,20775     ,96.49
50,國文、英文、歷史、地理、公民與社會                                                                                   ,2.5,755,3.51,21530     ,100.0
51,國文、英文、數乙                                                                                            ,298.5,0,0,0         ,0.0
51,國文、英文、數乙                                                                                            ,295.5,0,0,0         ,0.0
51,國文、英文、數乙                                                                                            ,292.5,0,0,0         ,0.0
51,國文、英文、數乙                                                                                            ,289.5,0,0,0         ,0.0
51,國文、英文、數乙                                                                                            ,286.5,0,0,0         ,0.0
51,國文、英文、數乙                                                                                            ,283.5,0,0,0         ,0.0
51,國文、英文、數乙                                                                                            ,280.5,0,0,0         ,0.0
51,國文、英文、數乙                                                                                            ,277.5,1,0,1         ,0.0
51,國文、英文、數乙                                                                                            ,274.5,0,0,1         ,0.0
51,國文、英文、數乙                                                                                            ,271.5,14,0.04,15        ,0.04
51,國文、英文、數乙                                                                                            ,268.5,23,0.06,38        ,0.11
51,國文、英文、數乙                                                                                            ,265.5,42,0.12,80        ,0.22
51,國文、英文、數乙                                                                                            ,262.5,77,0.22,157       ,0.44
51,國文、英文、數乙                                                                                            ,259.5,113,0.32,270       ,0.76
51,國文、英文、數乙                                                                                            ,256.5,148,0.41,418       ,1.17
51,國文、英文、數乙                                                                                            ,253.5,202,0.57,620       ,1.74
51,國文、英文、數乙                                                                                            ,250.5,260,0.73,880       ,2.47
51,國文、英文、數乙                                                                                            ,247.5,299,0.84,1179      ,3.30
51,國文、英文、數乙                                                                                            ,244.5,368,1.03,1547      ,4.33
51,國文、英文、數乙                                                                                            ,241.5,431,1.21,1978      ,5.54
51,國文、英文、數乙                                                                                            ,238.5,482,1.35,2460      ,6.89
51,國文、英文、數乙                                                                                            ,235.5,505,1.41,2965      ,8.31
51,國文、英文、數乙                                                                                            ,232.5,529,1.48,3494      ,9.79
51,國文、英文、數乙                                                                                            ,229.5,587,1.64,4081      ,11.43
51,國文、英文、數乙                                                                                            ,226.5,589,1.65,4670      ,13.08
51,國文、英文、數乙                                                                                            ,223.5,639,1.79,5309      ,14.87
51,國文、英文、數乙                                                                                            ,220.5,569,1.59,5878      ,16.47
51,國文、英文、數乙                                                                                            ,217.5,615,1.72,6493      ,18.19
51,國文、英文、數乙                                                                                            ,214.5,615,1.72,7108      ,19.91
51,國文、英文、數乙                                                                                            ,211.5,603,1.69,7711      ,21.60
51,國文、英文、數乙                                                                                            ,208.5,630,1.76,8341      ,23.36
51,國文、英文、數乙                                                                                            ,205.5,655,1.83,8996      ,25.20
51,國文、英文、數乙                                                                                            ,202.5,624,1.75,9620      ,26.95
51,國文、英文、數乙                                                                                            ,199.5,591,1.66,10211     ,28.60
51,國文、英文、數乙                                                                                            ,196.5,636,1.78,10847     ,30.38
51,國文、英文、數乙                                                                                            ,193.5,591,1.66,11438     ,32.04
51,國文、英文、數乙                                                                                            ,190.5,554,1.55,11992     ,33.59
51,國文、英文、數乙                                                                                            ,187.5,518,1.45,12510     ,35.04
51,國文、英文、數乙                                                                                            ,184.5,562,1.57,13072     ,36.62
51,國文、英文、數乙                                                                                            ,181.5,576,1.61,13648     ,38.23
51,國文、英文、數乙                                                                                            ,178.5,572,1.6,14220     ,39.83
51,國文、英文、數乙                                                                                            ,175.5,514,1.44,14734     ,41.27
51,國文、英文、數乙                                                                                            ,172.5,537,1.5,15271     ,42.78
51,國文、英文、數乙                                                                                            ,169.5,524,1.47,15795     ,44.24
51,國文、英文、數乙                                                                                            ,166.5,531,1.49,16326     ,45.73
51,國文、英文、數乙                                                                                            ,163.5,571,1.6,16897     ,47.33
51,國文、英文、數乙                                                                                            ,160.5,572,1.6,17469     ,48.93
51,國文、英文、數乙                                                                                            ,157.5,593,1.66,18062     ,50.60
51,國文、英文、數乙                                                                                            ,154.5,580,1.62,18642     ,52.22
51,國文、英文、數乙                                                                                            ,151.5,588,1.65,19230     ,53.87
51,國文、英文、數乙                                                                                            ,148.5,551,1.54,19781     ,55.41
51,國文、英文、數乙                                                                                            ,145.5,604,1.69,20385     ,57.10
51,國文、英文、數乙                                                                                            ,142.5,590,1.65,20975     ,58.76
51,國文、英文、數乙                                                                                            ,139.5,593,1.66,21568     ,60.42
51,國文、英文、數乙                                                                                            ,136.5,567,1.59,22135     ,62.0
51,國文、英文、數乙                                                                                            ,133.5,575,1.61,22710     ,63.62
51,國文、英文、數乙                                                                                            ,130.5,558,1.56,23268     ,65.18
51,國文、英文、數乙                                                                                            ,127.5,542,1.52,23810     ,66.70
51,國文、英文、數乙                                                                                            ,124.5,557,1.56,24367     ,68.26
51,國文、英文、數乙                                                                                            ,121.5,548,1.54,24915     ,69.79
51,國文、英文、數乙                                                                                            ,118.5,572,1.6,25487     ,71.39
51,國文、英文、數乙                                                                                            ,115.5,514,1.44,26001     ,72.83
51,國文、英文、數乙                                                                                            ,112.5,569,1.59,26570     ,74.43
51,國文、英文、數乙                                                                                            ,109.5,568,1.59,27138     ,76.02
51,國文、英文、數乙                                                                                            ,106.5,535,1.5,27673     ,77.52
51,國文、英文、數乙                                                                                            ,103.5,564,1.58,28237     ,79.10
51,國文、英文、數乙                                                                                            ,100.5,507,1.42,28744     ,80.52
51,國文、英文、數乙                                                                                            ,97.5,511,1.43,29255     ,81.95
51,國文、英文、數乙                                                                                            ,94.5,514,1.44,29769     ,83.39
51,國文、英文、數乙                                                                                            ,91.5,454,1.27,30223     ,84.66
51,國文、英文、數乙                                                                                            ,88.5,459,1.29,30682     ,85.95
51,國文、英文、數乙                                                                                            ,85.5,469,1.31,31151     ,87.26
51,國文、英文、數乙                                                                                            ,82.5,386,1.08,31537     ,88.34
51,國文、英文、數乙                                                                                            ,79.5,383,1.07,31920     ,89.41
51,國文、英文、數乙                                                                                            ,76.5,347,0.97,32267     ,90.39
51,國文、英文、數乙                                                                                            ,73.5,322,0.9,32589     ,91.29
51,國文、英文、數乙                                                                                            ,70.5,303,0.85,32892     ,92.14
51,國文、英文、數乙                                                                                            ,67.5,247,0.69,33139     ,92.83
51,國文、英文、數乙                                                                                            ,64.5,261,0.73,33400     ,93.56
51,國文、英文、數乙                                                                                            ,61.5,224,0.63,33624     ,94.19
51,國文、英文、數乙                                                                                            ,58.5,177,0.5,33801     ,94.68
51,國文、英文、數乙                                                                                            ,55.5,132,0.37,33933     ,95.05
51,國文、英文、數乙                                                                                            ,52.5,125,0.35,34058     ,95.40
51,國文、英文、數乙                                                                                            ,49.5,101,0.28,34159     ,95.69
51,國文、英文、數乙                                                                                            ,46.5,80,0.22,34239     ,95.91
51,國文、英文、數乙                                                                                            ,43.5,64,0.18,34303     ,96.09
51,國文、英文、數乙                                                                                            ,40.5,62,0.17,34365     ,96.26
51,國文、英文、數乙                                                                                            ,37.5,28,0.08,34393     ,96.34
51,國文、英文、數乙                                                                                            ,34.5,25,0.07,34418     ,96.41
51,國文、英文、數乙                                                                                            ,31.5,4,0.01,34422     ,96.42
51,國文、英文、數乙                                                                                            ,28.5,14,0.04,34436     ,96.46
51,國文、英文、數乙                                                                                            ,25.5,6,0.02,34442     ,96.48
51,國文、英文、數乙                                                                                            ,22.5,5,0.01,34447     ,96.49
51,國文、英文、數乙                                                                                            ,19.5,4,0.01,34451     ,96.50
51,國文、英文、數乙                                                                                            ,16.5,3,0.01,34454     ,96.51
51,國文、英文、數乙                                                                                            ,13.5,2,0.01,34456     ,96.52
51,國文、英文、數乙                                                                                            ,10.5,3,0.01,34459     ,96.53
51,國文、英文、數乙                                                                                            ,7.5,5,0.01,34464     ,96.54
51,國文、英文、數乙                                                                                            ,4.5,1,0,34465     ,96.54
51,國文、英文、數乙                                                                                            ,1.5,1234,3.46,35699     ,100.0
55,國文、英文、數乙、公民與社會                                                                                      ,398,0,0,0         ,0.0
55,國文、英文、數乙、公民與社會                                                                                      ,394,0,0,0         ,0.0
55,國文、英文、數乙、公民與社會                                                                                      ,390,0,0,0         ,0.0
55,國文、英文、數乙、公民與社會                                                                                      ,386,0,0,0         ,0.0
55,國文、英文、數乙、公民與社會                                                                                      ,382,0,0,0         ,0.0
55,國文、英文、數乙、公民與社會                                                                                      ,378,0,0,0         ,0.0
55,國文、英文、數乙、公民與社會                                                                                      ,374,0,0,0         ,0.0
55,國文、英文、數乙、公民與社會                                                                                      ,370,1,0,1         ,0.0
55,國文、英文、數乙、公民與社會                                                                                      ,366,8,0.04,9         ,0.04
55,國文、英文、數乙、公民與社會                                                                                      ,362,9,0.04,18        ,0.08
55,國文、英文、數乙、公民與社會                                                                                      ,358,12,0.05,30        ,0.14
55,國文、英文、數乙、公民與社會                                                                                      ,354,17,0.08,47        ,0.21
55,國文、英文、數乙、公民與社會                                                                                      ,350,47,0.21,94        ,0.42
55,國文、英文、數乙、公民與社會                                                                                      ,346,82,0.37,176       ,0.79
55,國文、英文、數乙、公民與社會                                                                                      ,342,98,0.44,274       ,1.23
55,國文、英文、數乙、公民與社會                                                                                      ,338,122,0.55,396       ,1.78
55,國文、英文、數乙、公民與社會                                                                                      ,334,164,0.74,560       ,2.52
55,國文、英文、數乙、公民與社會                                                                                      ,330,205,0.92,765       ,3.45
55,國文、英文、數乙、公民與社會                                                                                      ,326,229,1.03,994       ,4.48
55,國文、英文、數乙、公民與社會                                                                                      ,322,237,1.07,1231      ,5.55
55,國文、英文、數乙、公民與社會                                                                                      ,318,262,1.18,1493      ,6.73
55,國文、英文、數乙、公民與社會                                                                                      ,314,289,1.3,1782      ,8.03
55,國文、英文、數乙、公民與社會                                                                                      ,310,316,1.42,2098      ,9.46
55,國文、英文、數乙、公民與社會                                                                                      ,306,316,1.42,2414      ,10.88
55,國文、英文、數乙、公民與社會                                                                                      ,302,377,1.7,2791      ,12.58
55,國文、英文、數乙、公民與社會                                                                                      ,298,365,1.65,3156      ,14.22
55,國文、英文、數乙、公民與社會                                                                                      ,294,361,1.63,3517      ,15.85
55,國文、英文、數乙、公民與社會                                                                                      ,290,354,1.6,3871      ,17.45
55,國文、英文、數乙、公民與社會                                                                                      ,286,378,1.7,4249      ,19.15
55,國文、英文、數乙、公民與社會                                                                                      ,282,369,1.66,4618      ,20.81
55,國文、英文、數乙、公民與社會                                                                                      ,278,392,1.77,5010      ,22.58
55,國文、英文、數乙、公民與社會                                                                                      ,274,397,1.79,5407      ,24.37
55,國文、英文、數乙、公民與社會                                                                                      ,270,342,1.54,5749      ,25.91
55,國文、英文、數乙、公民與社會                                                                                      ,266,385,1.74,6134      ,27.65
55,國文、英文、數乙、公民與社會                                                                                      ,262,386,1.74,6520      ,29.39
55,國文、英文、數乙、公民與社會                                                                                      ,258,315,1.42,6835      ,30.80
55,國文、英文、數乙、公民與社會                                                                                      ,254,370,1.67,7205      ,32.47
55,國文、英文、數乙、公民與社會                                                                                      ,250,400,1.8,7605      ,34.28
55,國文、英文、數乙、公民與社會                                                                                      ,246,346,1.56,7951      ,35.83
55,國文、英文、數乙、公民與社會                                                                                      ,242,371,1.67,8322      ,37.51
55,國文、英文、數乙、公民與社會                                                                                      ,238,378,1.7,8700      ,39.21
55,國文、英文、數乙、公民與社會                                                                                      ,234,380,1.71,9080      ,40.92
55,國文、英文、數乙、公民與社會                                                                                      ,230,383,1.73,9463      ,42.65
55,國文、英文、數乙、公民與社會                                                                                      ,226,382,1.72,9845      ,44.37
55,國文、英文、數乙、公民與社會                                                                                      ,222,385,1.74,10230     ,46.11
55,國文、英文、數乙、公民與社會                                                                                      ,218,406,1.83,10636     ,47.94
55,國文、英文、數乙、公民與社會                                                                                      ,214,391,1.76,11027     ,49.70
55,國文、英文、數乙、公民與社會                                                                                      ,210,412,1.86,11439     ,51.55
55,國文、英文、數乙、公民與社會                                                                                      ,206,404,1.82,11843     ,53.38
55,國文、英文、數乙、公民與社會                                                                                      ,202,393,1.77,12236     ,55.15
55,國文、英文、數乙、公民與社會                                                                                      ,198,443,2,12679     ,57.14
55,國文、英文、數乙、公民與社會                                                                                      ,194,423,1.91,13102     ,59.05
55,國文、英文、數乙、公民與社會                                                                                      ,190,423,1.91,13525     ,60.96
55,國文、英文、數乙、公民與社會                                                                                      ,186,425,1.92,13950     ,62.87
55,國文、英文、數乙、公民與社會                                                                                      ,182,406,1.83,14356     ,64.70
55,國文、英文、數乙、公民與社會                                                                                      ,178,461,2.08,14817     ,66.78
55,國文、英文、數乙、公民與社會                                                                                      ,174,426,1.92,15243     ,68.70
55,國文、英文、數乙、公民與社會                                                                                      ,170,430,1.94,15673     ,70.64
55,國文、英文、數乙、公民與社會                                                                                      ,166,420,1.89,16093     ,72.53
55,國文、英文、數乙、公民與社會                                                                                      ,162,450,2.03,16543     ,74.56
55,國文、英文、數乙、公民與社會                                                                                      ,158,440,1.98,16983     ,76.54
55,國文、英文、數乙、公民與社會                                                                                      ,154,433,1.95,17416     ,78.49
55,國文、英文、數乙、公民與社會                                                                                      ,150,369,1.66,17785     ,80.16
55,國文、英文、數乙、公民與社會                                                                                      ,146,397,1.79,18182     ,81.95
55,國文、英文、數乙、公民與社會                                                                                      ,142,344,1.55,18526     ,83.50
55,國文、英文、數乙、公民與社會                                                                                      ,138,354,1.6,18880     ,85.09
55,國文、英文、數乙、公民與社會                                                                                      ,134,304,1.37,19184     ,86.46
55,國文、英文、數乙、公民與社會                                                                                      ,130,291,1.31,19475     ,87.77
55,國文、英文、數乙、公民與社會                                                                                      ,126,241,1.09,19716     ,88.86
55,國文、英文、數乙、公民與社會                                                                                      ,122,229,1.03,19945     ,89.89
55,國文、英文、數乙、公民與社會                                                                                      ,118,235,1.06,20180     ,90.95
55,國文、英文、數乙、公民與社會                                                                                      ,114,180,0.81,20360     ,91.76
55,國文、英文、數乙、公民與社會                                                                                      ,110,154,0.69,20514     ,92.46
55,國文、英文、數乙、公民與社會                                                                                      ,106,147,0.66,20661     ,93.12
55,國文、英文、數乙、公民與社會                                                                                      ,102,104,0.47,20765     ,93.59
55,國文、英文、數乙、公民與社會                                                                                      ,98,124,0.56,20889     ,94.15
55,國文、英文、數乙、公民與社會                                                                                      ,94,100,0.45,20989     ,94.60
55,國文、英文、數乙、公民與社會                                                                                      ,90,87,0.39,21076     ,94.99
55,國文、英文、數乙、公民與社會                                                                                      ,86,68,0.31,21144     ,95.29
55,國文、英文、數乙、公民與社會                                                                                      ,82,50,0.23,21194     ,95.52
55,國文、英文、數乙、公民與社會                                                                                      ,78,46,0.21,21240     ,95.73
55,國文、英文、數乙、公民與社會                                                                                      ,74,34,0.15,21274     ,95.88
55,國文、英文、數乙、公民與社會                                                                                      ,70,30,0.14,21304     ,96.02
55,國文、英文、數乙、公民與社會                                                                                      ,66,14,0.06,21318     ,96.08
55,國文、英文、數乙、公民與社會                                                                                      ,62,16,0.07,21334     ,96.15
55,國文、英文、數乙、公民與社會                                                                                      ,58,12,0.05,21346     ,96.21
55,國文、英文、數乙、公民與社會                                                                                      ,54,19,0.09,21365     ,96.29
55,國文、英文、數乙、公民與社會                                                                                      ,50,10,0.05,21375     ,96.34
55,國文、英文、數乙、公民與社會                                                                                      ,46,9,0.04,21384     ,96.38
55,國文、英文、數乙、公民與社會                                                                                      ,42,11,0.05,21395     ,96.43
55,國文、英文、數乙、公民與社會                                                                                      ,38,14,0.06,21409     ,96.49
55,國文、英文、數乙、公民與社會                                                                                      ,34,7,0.03,21416     ,96.52
55,國文、英文、數乙、公民與社會                                                                                      ,30,3,0.01,21419     ,96.53
55,國文、英文、數乙、公民與社會                                                                                      ,26,3,0.01,21422     ,96.55
55,國文、英文、數乙、公民與社會                                                                                      ,22,3,0.01,21425     ,96.56
55,國文、英文、數乙、公民與社會                                                                                      ,18,2,0.01,21427     ,96.57
55,國文、英文、數乙、公民與社會                                                                                      ,14,2,0.01,21429     ,96.58
55,國文、英文、數乙、公民與社會                                                                                      ,10,3,0.01,21432     ,96.59
55,國文、英文、數乙、公民與社會                                                                                      ,6,2,0.01,21434     ,96.60
55,國文、英文、數乙、公民與社會                                                                                      ,2,754,3.4,22188     ,100.0
56,國文、英文、數乙、地理                                                                                         ,398,0,0,0         ,0.0
56,國文、英文、數乙、地理                                                                                         ,394,0,0,0         ,0.0
56,國文、英文、數乙、地理                                                                                         ,390,0,0,0         ,0.0
56,國文、英文、數乙、地理                                                                                         ,386,0,0,0         ,0.0
56,國文、英文、數乙、地理                                                                                         ,382,0,0,0         ,0.0
56,國文、英文、數乙、地理                                                                                         ,378,0,0,0         ,0.0
56,國文、英文、數乙、地理                                                                                         ,374,1,0,1         ,0.0
56,國文、英文、數乙、地理                                                                                         ,370,0,0,1         ,0.0
56,國文、英文、數乙、地理                                                                                         ,366,0,0,1         ,0.0
56,國文、英文、數乙、地理                                                                                         ,362,3,0.01,4         ,0.02
56,國文、英文、數乙、地理                                                                                         ,358,13,0.05,17        ,0.07
56,國文、英文、數乙、地理                                                                                         ,354,20,0.08,37        ,0.15
56,國文、英文、數乙、地理                                                                                         ,350,42,0.17,79        ,0.31
56,國文、英文、數乙、地理                                                                                         ,346,65,0.26,144       ,0.57
56,國文、英文、數乙、地理                                                                                         ,342,102,0.4,246       ,0.97
56,國文、英文、數乙、地理                                                                                         ,338,121,0.48,367       ,1.45
56,國文、英文、數乙、地理                                                                                         ,334,151,0.6,518       ,2.05
56,國文、英文、數乙、地理                                                                                         ,330,186,0.74,704       ,2.79
56,國文、英文、數乙、地理                                                                                         ,326,198,0.78,902       ,3.57
56,國文、英文、數乙、地理                                                                                         ,322,288,1.14,1190      ,4.71
56,國文、英文、數乙、地理                                                                                         ,318,304,1.2,1494      ,5.92
56,國文、英文、數乙、地理                                                                                         ,314,311,1.23,1805      ,7.15
56,國文、英文、數乙、地理                                                                                         ,310,331,1.31,2136      ,8.46
56,國文、英文、數乙、地理                                                                                         ,306,361,1.43,2497      ,9.89
56,國文、英文、數乙、地理                                                                                         ,302,389,1.54,2886      ,11.43
56,國文、英文、數乙、地理                                                                                         ,298,395,1.56,3281      ,13.0
56,國文、英文、數乙、地理                                                                                         ,294,422,1.67,3703      ,14.67
56,國文、英文、數乙、地理                                                                                         ,290,432,1.71,4135      ,16.38
56,國文、英文、數乙、地理                                                                                         ,286,415,1.64,4550      ,18.02
56,國文、英文、數乙、地理                                                                                         ,282,435,1.72,4985      ,19.75
56,國文、英文、數乙、地理                                                                                         ,278,433,1.72,5418      ,21.46
56,國文、英文、數乙、地理                                                                                         ,274,421,1.67,5839      ,23.13
56,國文、英文、數乙、地理                                                                                         ,270,415,1.64,6254      ,24.78
56,國文、英文、數乙、地理                                                                                         ,266,412,1.63,6666      ,26.41
56,國文、英文、數乙、地理                                                                                         ,262,442,1.75,7108      ,28.16
56,國文、英文、數乙、地理                                                                                         ,258,423,1.68,7531      ,29.83
56,國文、英文、數乙、地理                                                                                         ,254,413,1.64,7944      ,31.47
56,國文、英文、數乙、地理                                                                                         ,250,414,1.64,8358      ,33.11
56,國文、英文、數乙、地理                                                                                         ,246,388,1.54,8746      ,34.65
56,國文、英文、數乙、地理                                                                                         ,242,422,1.67,9168      ,36.32
56,國文、英文、數乙、地理                                                                                         ,238,431,1.71,9599      ,38.03
56,國文、英文、數乙、地理                                                                                         ,234,408,1.62,10007     ,39.64
56,國文、英文、數乙、地理                                                                                         ,230,449,1.78,10456     ,41.42
56,國文、英文、數乙、地理                                                                                         ,226,439,1.74,10895     ,43.16
56,國文、英文、數乙、地理                                                                                         ,222,499,1.98,11394     ,45.14
56,國文、英文、數乙、地理                                                                                         ,218,451,1.79,11845     ,46.92
56,國文、英文、數乙、地理                                                                                         ,214,454,1.8,12299     ,48.72
56,國文、英文、數乙、地理                                                                                         ,210,484,1.92,12783     ,50.64
56,國文、英文、數乙、地理                                                                                         ,206,475,1.88,13258     ,52.52
56,國文、英文、數乙、地理                                                                                         ,202,486,1.93,13744     ,54.45
56,國文、英文、數乙、地理                                                                                         ,198,499,1.98,14243     ,56.42
56,國文、英文、數乙、地理                                                                                         ,194,499,1.98,14742     ,58.40
56,國文、英文、數乙、地理                                                                                         ,190,462,1.83,15204     ,60.23
56,國文、英文、數乙、地理                                                                                         ,186,521,2.06,15725     ,62.29
56,國文、英文、數乙、地理                                                                                         ,182,486,1.93,16211     ,64.22
56,國文、英文、數乙、地理                                                                                         ,178,509,2.02,16720     ,66.24
56,國文、英文、數乙、地理                                                                                         ,174,505,2,17225     ,68.24
56,國文、英文、數乙、地理                                                                                         ,170,517,2.05,17742     ,70.28
56,國文、英文、數乙、地理                                                                                         ,166,523,2.07,18265     ,72.36
56,國文、英文、數乙、地理                                                                                         ,162,462,1.83,18727     ,74.19
56,國文、英文、數乙、地理                                                                                         ,158,490,1.94,19217     ,76.13
56,國文、英文、數乙、地理                                                                                         ,154,458,1.81,19675     ,77.94
56,國文、英文、數乙、地理                                                                                         ,150,478,1.89,20153     ,79.84
56,國文、英文、數乙、地理                                                                                         ,146,446,1.77,20599     ,81.60
56,國文、英文、數乙、地理                                                                                         ,142,399,1.58,20998     ,83.18
56,國文、英文、數乙、地理                                                                                         ,138,375,1.49,21373     ,84.67
56,國文、英文、數乙、地理                                                                                         ,134,363,1.44,21736     ,86.11
56,國文、英文、數乙、地理                                                                                         ,130,341,1.35,22077     ,87.46
56,國文、英文、數乙、地理                                                                                         ,126,286,1.13,22363     ,88.59
56,國文、英文、數乙、地理                                                                                         ,122,280,1.11,22643     ,89.70
56,國文、英文、數乙、地理                                                                                         ,118,252,1,22895     ,90.70
56,國文、英文、數乙、地理                                                                                         ,114,229,0.91,23124     ,91.61
56,國文、英文、數乙、地理                                                                                         ,110,183,0.72,23307     ,92.33
56,國文、英文、數乙、地理                                                                                         ,106,150,0.59,23457     ,92.92
56,國文、英文、數乙、地理                                                                                         ,102,148,0.59,23605     ,93.51
56,國文、英文、數乙、地理                                                                                         ,98,123,0.49,23728     ,94.0
56,國文、英文、數乙、地理                                                                                         ,94,110,0.44,23838     ,94.43
56,國文、英文、數乙、地理                                                                                         ,90,114,0.45,23952     ,94.89
56,國文、英文、數乙、地理                                                                                         ,86,95,0.38,24047     ,95.26
56,國文、英文、數乙、地理                                                                                         ,82,55,0.22,24102     ,95.48
56,國文、英文、數乙、地理                                                                                         ,78,55,0.22,24157     ,95.70
56,國文、英文、數乙、地理                                                                                         ,74,38,0.15,24195     ,95.85
56,國文、英文、數乙、地理                                                                                         ,70,28,0.11,24223     ,95.96
56,國文、英文、數乙、地理                                                                                         ,66,24,0.1,24247     ,96.05
56,國文、英文、數乙、地理                                                                                         ,62,21,0.08,24268     ,96.14
56,國文、英文、數乙、地理                                                                                         ,58,12,0.05,24280     ,96.19
