組別,科目名稱                                                                                            ,分數區間均數,人數,百分比,累計人數,累計百分比
62,國文、英文、數甲、化學、生物                                                                                      ,452.5,5,0.03,6         ,0.04
62,國文、英文、數甲、化學、生物                                                                                      ,447.5,11,0.07,17        ,0.11
62,國文、英文、數甲、化學、生物                                                                                      ,442.5,10,0.07,27        ,0.18
62,國文、英文、數甲、化學、生物                                                                                      ,437.5,16,0.11,43        ,0.28
62,國文、英文、數甲、化學、生物                                                                                      ,432.5,27,0.18,70        ,0.46
62,國文、英文、數甲、化學、生物                                                                                      ,427.5,46,0.3,116       ,0.77
62,國文、英文、數甲、化學、生物                                                                                      ,422.5,54,0.36,170       ,1.13
62,國文、英文、數甲、化學、生物                                                                                      ,417.5,92,0.61,262       ,1.73
62,國文、英文、數甲、化學、生物                                                                                      ,412.5,91,0.6,353       ,2.34
62,國文、英文、數甲、化學、生物                                                                                      ,407.5,101,0.67,454       ,3.0
62,國文、英文、數甲、化學、生物                                                                                      ,402.5,165,1.09,619       ,4.10
62,國文、英文、數甲、化學、生物                                                                                      ,397.5,143,0.95,762       ,5.04
62,國文、英文、數甲、化學、生物                                                                                      ,392.5,189,1.25,951       ,6.29
62,國文、英文、數甲、化學、生物                                                                                      ,387.5,204,1.35,1155      ,7.64
62,國文、英文、數甲、化學、生物                                                                                      ,382.5,186,1.23,1341      ,8.88
62,國文、英文、數甲、化學、生物                                                                                      ,377.5,242,1.6,1583      ,10.48
62,國文、英文、數甲、化學、生物                                                                                      ,372.5,223,1.48,1806      ,11.95
62,國文、英文、數甲、化學、生物                                                                                      ,367.5,253,1.67,2059      ,13.63
62,國文、英文、數甲、化學、生物                                                                                      ,362.5,250,1.65,2309      ,15.28
62,國文、英文、數甲、化學、生物                                                                                      ,357.5,266,1.76,2575      ,17.04
62,國文、英文、數甲、化學、生物                                                                                      ,352.5,249,1.65,2824      ,18.69
62,國文、英文、數甲、化學、生物                                                                                      ,347.5,286,1.89,3110      ,20.58
62,國文、英文、數甲、化學、生物                                                                                      ,342.5,309,2.05,3419      ,22.63
62,國文、英文、數甲、化學、生物                                                                                      ,337.5,283,1.87,3702      ,24.50
62,國文、英文、數甲、化學、生物                                                                                      ,332.5,284,1.88,3986      ,26.38
62,國文、英文、數甲、化學、生物                                                                                      ,327.5,284,1.88,4270      ,28.26
62,國文、英文、數甲、化學、生物                                                                                      ,322.5,274,1.81,4544      ,30.07
62,國文、英文、數甲、化學、生物                                                                                      ,317.5,305,2.02,4849      ,32.09
62,國文、英文、數甲、化學、生物                                                                                      ,312.5,310,2.05,5159      ,34.15
62,國文、英文、數甲、化學、生物                                                                                      ,307.5,288,1.91,5447      ,36.05
62,國文、英文、數甲、化學、生物                                                                                      ,302.5,300,1.99,5747      ,38.04
62,國文、英文、數甲、化學、生物                                                                                      ,297.5,281,1.86,6028      ,39.90
62,國文、英文、數甲、化學、生物                                                                                      ,292.5,289,1.91,6317      ,41.81
62,國文、英文、數甲、化學、生物                                                                                      ,287.5,294,1.95,6611      ,43.76
62,國文、英文、數甲、化學、生物                                                                                      ,282.5,262,1.73,6873      ,45.49
62,國文、英文、數甲、化學、生物                                                                                      ,277.5,295,1.95,7168      ,47.44
62,國文、英文、數甲、化學、生物                                                                                      ,272.5,270,1.79,7438      ,49.23
62,國文、英文、數甲、化學、生物                                                                                      ,267.5,283,1.87,7721      ,51.10
62,國文、英文、數甲、化學、生物                                                                                      ,262.5,286,1.89,8007      ,52.99
62,國文、英文、數甲、化學、生物                                                                                      ,257.5,223,1.48,8230      ,54.47
62,國文、英文、數甲、化學、生物                                                                                      ,252.5,284,1.88,8514      ,56.35
62,國文、英文、數甲、化學、生物                                                                                      ,247.5,276,1.83,8790      ,58.18
62,國文、英文、數甲、化學、生物                                                                                      ,242.5,242,1.6,9032      ,59.78
62,國文、英文、數甲、化學、生物                                                                                      ,237.5,282,1.87,9314      ,61.65
62,國文、英文、數甲、化學、生物                                                                                      ,232.5,246,1.63,9560      ,63.27
62,國文、英文、數甲、化學、生物                                                                                      ,227.5,243,1.61,9803      ,64.88
62,國文、英文、數甲、化學、生物                                                                                      ,222.5,260,1.72,10063     ,66.60
62,國文、英文、數甲、化學、生物                                                                                      ,217.5,213,1.41,10276     ,68.01
62,國文、英文、數甲、化學、生物                                                                                      ,212.5,251,1.66,10527     ,69.67
62,國文、英文、數甲、化學、生物                                                                                      ,207.5,228,1.51,10755     ,71.18
62,國文、英文、數甲、化學、生物                                                                                      ,202.5,235,1.56,10990     ,72.74
62,國文、英文、數甲、化學、生物                                                                                      ,197.5,188,1.24,11178     ,73.98
62,國文、英文、數甲、化學、生物                                                                                      ,192.5,203,1.34,11381     ,75.33
62,國文、英文、數甲、化學、生物                                                                                      ,187.5,209,1.38,11590     ,76.71
62,國文、英文、數甲、化學、生物                                                                                      ,182.5,203,1.34,11793     ,78.05
62,國文、英文、數甲、化學、生物                                                                                      ,177.5,204,1.35,11997     ,79.40
62,國文、英文、數甲、化學、生物                                                                                      ,172.5,179,1.18,12176     ,80.59
62,國文、英文、數甲、化學、生物                                                                                      ,167.5,190,1.26,12366     ,81.85
62,國文、英文、數甲、化學、生物                                                                                      ,162.5,218,1.44,12584     ,83.29
62,國文、英文、數甲、化學、生物                                                                                      ,157.5,182,1.2,12766     ,84.49
62,國文、英文、數甲、化學、生物                                                                                      ,152.5,176,1.16,12942     ,85.66
62,國文、英文、數甲、化學、生物                                                                                      ,147.5,200,1.32,13142     ,86.98
62,國文、英文、數甲、化學、生物                                                                                      ,142.5,187,1.24,13329     ,88.22
62,國文、英文、數甲、化學、生物                                                                                      ,137.5,179,1.18,13508     ,89.40
62,國文、英文、數甲、化學、生物                                                                                      ,132.5,156,1.03,13664     ,90.44
62,國文、英文、數甲、化學、生物                                                                                      ,127.5,132,0.87,13796     ,91.31
62,國文、英文、數甲、化學、生物                                                                                      ,122.5,127,0.84,13923     ,92.15
62,國文、英文、數甲、化學、生物                                                                                      ,117.5,104,0.69,14027     ,92.84
62,國文、英文、數甲、化學、生物                                                                                      ,112.5,76,0.5,14103     ,93.34
62,國文、英文、數甲、化學、生物                                                                                      ,107.5,81,0.54,14184     ,93.88
62,國文、英文、數甲、化學、生物                                                                                      ,102.5,55,0.36,14239     ,94.24
62,國文、英文、數甲、化學、生物                                                                                      ,97.5,59,0.39,14298     ,94.63
62,國文、英文、數甲、化學、生物                                                                                      ,92.5,60,0.4,14358     ,95.03
62,國文、英文、數甲、化學、生物                                                                                      ,87.5,35,0.23,14393     ,95.26
62,國文、英文、數甲、化學、生物                                                                                      ,82.5,26,0.17,14419     ,95.43
62,國文、英文、數甲、化學、生物                                                                                      ,77.5,24,0.16,14443     ,95.59
62,國文、英文、數甲、化學、生物                                                                                      ,72.5,16,0.11,14459     ,95.70
62,國文、英文、數甲、化學、生物                                                                                      ,67.5,15,0.1,14474     ,95.80
62,國文、英文、數甲、化學、生物                                                                                      ,62.5,11,0.07,14485     ,95.87
62,國文、英文、數甲、化學、生物                                                                                      ,57.5,8,0.05,14493     ,95.92
62,國文、英文、數甲、化學、生物                                                                                      ,52.5,6,0.04,14499     ,95.96
62,國文、英文、數甲、化學、生物                                                                                      ,47.5,8,0.05,14507     ,96.02
62,國文、英文、數甲、化學、生物                                                                                      ,42.5,3,0.02,14510     ,96.04
62,國文、英文、數甲、化學、生物                                                                                      ,37.5,4,0.03,14514     ,96.06
62,國文、英文、數甲、化學、生物                                                                                      ,32.5,2,0.01,14516     ,96.08
62,國文、英文、數甲、化學、生物                                                                                      ,27.5,5,0.03,14521     ,96.11
62,國文、英文、數甲、化學、生物                                                                                      ,22.5,1,0.01,14522     ,96.11
62,國文、英文、數甲、化學、生物                                                                                      ,17.5,2,0.01,14524     ,96.13
62,國文、英文、數甲、化學、生物                                                                                      ,12.5,1,0.01,14525     ,96.13
62,國文、英文、數甲、化學、生物                                                                                      ,7.5,0,0,14525     ,96.13
62,國文、英文、數甲、化學、生物                                                                                      ,2.5,584,3.87,15109     ,100.0
63,國文、英文、數甲、物理                                                                                         ,398,0,0,0         ,0.0
63,國文、英文、數甲、物理                                                                                         ,394,0,0,0         ,0.0
63,國文、英文、數甲、物理                                                                                         ,390,0,0,0         ,0.0
63,國文、英文、數甲、物理                                                                                         ,386,0,0,0         ,0.0
63,國文、英文、數甲、物理                                                                                         ,382,0,0,0         ,0.0
63,國文、英文、數甲、物理                                                                                         ,378,0,0,0         ,0.0
63,國文、英文、數甲、物理                                                                                         ,374,0,0,0         ,0.0
63,國文、英文、數甲、物理                                                                                         ,370,0,0,0         ,0.0
63,國文、英文、數甲、物理                                                                                         ,366,2,0.01,2         ,0.01
63,國文、英文、數甲、物理                                                                                         ,362,4,0.02,6         ,0.03
63,國文、英文、數甲、物理                                                                                         ,358,3,0.01,9         ,0.04
63,國文、英文、數甲、物理                                                                                         ,354,16,0.07,25        ,0.12
63,國文、英文、數甲、物理                                                                                         ,350,15,0.07,40        ,0.19
63,國文、英文、數甲、物理                                                                                         ,346,33,0.15,73        ,0.34
63,國文、英文、數甲、物理                                                                                         ,342,35,0.16,108       ,0.50
63,國文、英文、數甲、物理                                                                                         ,338,43,0.2,151       ,0.70
63,國文、英文、數甲、物理                                                                                         ,334,67,0.31,218       ,1.02
63,國文、英文、數甲、物理                                                                                         ,330,83,0.39,301       ,1.40
63,國文、英文、數甲、物理                                                                                         ,326,123,0.57,424       ,1.98
63,國文、英文、數甲、物理                                                                                         ,322,138,0.64,562       ,2.62
63,國文、英文、數甲、物理                                                                                         ,318,152,0.71,714       ,3.33
63,國文、英文、數甲、物理                                                                                         ,314,151,0.7,865       ,4.03
63,國文、英文、數甲、物理                                                                                         ,310,180,0.84,1045      ,4.87
63,國文、英文、數甲、物理                                                                                         ,306,216,1.01,1261      ,5.88
63,國文、英文、數甲、物理                                                                                         ,302,246,1.15,1507      ,7.02
63,國文、英文、數甲、物理                                                                                         ,298,255,1.19,1762      ,8.21
63,國文、英文、數甲、物理                                                                                         ,294,267,1.24,2029      ,9.46
63,國文、英文、數甲、物理                                                                                         ,290,299,1.39,2328      ,10.85
63,國文、英文、數甲、物理                                                                                         ,286,281,1.31,2609      ,12.16
63,國文、英文、數甲、物理                                                                                         ,282,312,1.45,2921      ,13.61
63,國文、英文、數甲、物理                                                                                         ,278,329,1.53,3250      ,15.15
63,國文、英文、數甲、物理                                                                                         ,274,361,1.68,3611      ,16.83
63,國文、英文、數甲、物理                                                                                         ,270,377,1.76,3988      ,18.58
63,國文、英文、數甲、物理                                                                                         ,266,331,1.54,4319      ,20.13
63,國文、英文、數甲、物理                                                                                         ,262,395,1.84,4714      ,21.97
63,國文、英文、數甲、物理                                                                                         ,258,404,1.88,5118      ,23.85
63,國文、英文、數甲、物理                                                                                         ,254,381,1.78,5499      ,25.63
63,國文、英文、數甲、物理                                                                                         ,250,366,1.71,5865      ,27.33
63,國文、英文、數甲、物理                                                                                         ,246,439,2.05,6304      ,29.38
63,國文、英文、數甲、物理                                                                                         ,242,406,1.89,6710      ,31.27
63,國文、英文、數甲、物理                                                                                         ,238,415,1.93,7125      ,33.20
63,國文、英文、數甲、物理                                                                                         ,234,436,2.03,7561      ,35.23
63,國文、英文、數甲、物理                                                                                         ,230,409,1.91,7970      ,37.14
63,國文、英文、數甲、物理                                                                                         ,226,433,2.02,8403      ,39.16
63,國文、英文、數甲、物理                                                                                         ,222,403,1.88,8806      ,41.04
63,國文、英文、數甲、物理                                                                                         ,218,419,1.95,9225      ,42.99
63,國文、英文、數甲、物理                                                                                         ,214,439,2.05,9664      ,45.03
63,國文、英文、數甲、物理                                                                                         ,210,417,1.94,10081     ,46.98
63,國文、英文、數甲、物理                                                                                         ,206,394,1.84,10475     ,48.81
63,國文、英文、數甲、物理                                                                                         ,202,409,1.91,10884     ,50.72
63,國文、英文、數甲、物理                                                                                         ,198,392,1.83,11276     ,52.55
63,國文、英文、數甲、物理                                                                                         ,194,381,1.78,11657     ,54.32
63,國文、英文、數甲、物理                                                                                         ,190,381,1.78,12038     ,56.10
63,國文、英文、數甲、物理                                                                                         ,186,415,1.93,12453     ,58.03
63,國文、英文、數甲、物理                                                                                         ,182,403,1.88,12856     ,59.91
63,國文、英文、數甲、物理                                                                                         ,178,373,1.74,13229     ,61.65
63,國文、英文、數甲、物理                                                                                         ,174,365,1.7,13594     ,63.35
63,國文、英文、數甲、物理                                                                                         ,170,360,1.68,13954     ,65.03
63,國文、英文、數甲、物理                                                                                         ,166,328,1.53,14282     ,66.55
63,國文、英文、數甲、物理                                                                                         ,162,355,1.65,14637     ,68.21
63,國文、英文、數甲、物理                                                                                         ,158,372,1.73,15009     ,69.94
63,國文、英文、數甲、物理                                                                                         ,154,377,1.76,15386     ,71.70
63,國文、英文、數甲、物理                                                                                         ,150,397,1.85,15783     ,73.55
63,國文、英文、數甲、物理                                                                                         ,146,397,1.85,16180     ,75.40
63,國文、英文、數甲、物理                                                                                         ,142,354,1.65,16534     ,77.05
63,國文、英文、數甲、物理                                                                                         ,138,358,1.67,16892     ,78.72
63,國文、英文、數甲、物理                                                                                         ,134,351,1.64,17243     ,80.35
63,國文、英文、數甲、物理                                                                                         ,130,337,1.57,17580     ,81.92
63,國文、英文、數甲、物理                                                                                         ,126,323,1.51,17903     ,83.43
63,國文、英文、數甲、物理                                                                                         ,122,318,1.48,18221     ,84.91
63,國文、英文、數甲、物理                                                                                         ,118,316,1.47,18537     ,86.38
63,國文、英文、數甲、物理                                                                                         ,114,278,1.3,18815     ,87.68
63,國文、英文、數甲、物理                                                                                         ,110,251,1.17,19066     ,88.85
63,國文、英文、數甲、物理                                                                                         ,106,229,1.07,19295     ,89.92
63,國文、英文、數甲、物理                                                                                         ,102,222,1.03,19517     ,90.95
63,國文、英文、數甲、物理                                                                                         ,98,180,0.84,19697     ,91.79
63,國文、英文、數甲、物理                                                                                         ,94,156,0.73,19853     ,92.52
63,國文、英文、數甲、物理                                                                                         ,90,163,0.76,20016     ,93.28
63,國文、英文、數甲、物理                                                                                         ,86,121,0.56,20137     ,93.84
63,國文、英文、數甲、物理                                                                                         ,82,117,0.55,20254     ,94.38
63,國文、英文、數甲、物理                                                                                         ,78,86,0.4,20340     ,94.79
63,國文、英文、數甲、物理                                                                                         ,74,85,0.4,20425     ,95.18
63,國文、英文、數甲、物理                                                                                         ,70,72,0.34,20497     ,95.52
63,國文、英文、數甲、物理                                                                                         ,66,52,0.24,20549     ,95.76
63,國文、英文、數甲、物理                                                                                         ,62,41,0.19,20590     ,95.95
63,國文、英文、數甲、物理                                                                                         ,58,29,0.14,20619     ,96.09
63,國文、英文、數甲、物理                                                                                         ,54,17,0.08,20636     ,96.16
63,國文、英文、數甲、物理                                                                                         ,50,13,0.06,20649     ,96.23
63,國文、英文、數甲、物理                                                                                         ,46,17,0.08,20666     ,96.30
63,國文、英文、數甲、物理                                                                                         ,42,7,0.03,20673     ,96.34
63,國文、英文、數甲、物理                                                                                         ,38,7,0.03,20680     ,96.37
63,國文、英文、數甲、物理                                                                                         ,34,8,0.04,20688     ,96.41
63,國文、英文、數甲、物理                                                                                         ,30,5,0.02,20693     ,96.43
63,國文、英文、數甲、物理                                                                                         ,26,3,0.01,20696     ,96.44
63,國文、英文、數甲、物理                                                                                         ,22,11,0.05,20707     ,96.50
63,國文、英文、數甲、物理                                                                                         ,18,5,0.02,20712     ,96.52
63,國文、英文、數甲、物理                                                                                         ,14,1,0,20713     ,96.52
63,國文、英文、數甲、物理                                                                                         ,10,1,0,20714     ,96.53
63,國文、英文、數甲、物理                                                                                         ,6,0,0,20714     ,96.53
63,國文、英文、數甲、物理                                                                                         ,2,745,3.47,21459     ,100.0
64,國文、英文、數甲、物理、生物                                                                                      ,497.5,0,0,0         ,0.0
64,國文、英文、數甲、物理、生物                                                                                      ,492.5,0,0,0         ,0.0
64,國文、英文、數甲、物理、生物                                                                                      ,487.5,0,0,0         ,0.0
64,國文、英文、數甲、物理、生物                                                                                      ,482.5,0,0,0         ,0.0
64,國文、英文、數甲、物理、生物                                                                                      ,477.5,0,0,0         ,0.0
64,國文、英文、數甲、物理、生物                                                                                      ,472.5,0,0,0         ,0.0
64,國文、英文、數甲、物理、生物                                                                                      ,467.5,0,0,0         ,0.0
64,國文、英文、數甲、物理、生物                                                                                      ,462.5,0,0,0         ,0.0
64,國文、英文、數甲、物理、生物                                                                                      ,457.5,2,0.01,2         ,0.01
64,國文、英文、數甲、物理、生物                                                                                      ,452.5,7,0.05,9         ,0.07
64,國文、英文、數甲、物理、生物                                                                                      ,447.5,8,0.06,17        ,0.13
64,國文、英文、數甲、物理、生物                                                                                      ,442.5,13,0.1,30        ,0.22
64,國文、英文、數甲、物理、生物                                                                                      ,437.5,22,0.16,52        ,0.38
64,國文、英文、數甲、物理、生物                                                                                      ,432.5,31,0.23,83        ,0.61
64,國文、英文、數甲、物理、生物                                                                                      ,427.5,44,0.32,127       ,0.94
64,國文、英文、數甲、物理、生物                                                                                      ,422.5,64,0.47,191       ,1.41
64,國文、英文、數甲、物理、生物                                                                                      ,417.5,79,0.58,270       ,1.99
64,國文、英文、數甲、物理、生物                                                                                      ,412.5,106,0.78,376       ,2.77
64,國文、英文、數甲、物理、生物                                                                                      ,407.5,124,0.91,500       ,3.68
64,國文、英文、數甲、物理、生物                                                                                      ,402.5,128,0.94,628       ,4.63
64,國文、英文、數甲、物理、生物                                                                                      ,397.5,151,1.11,779       ,5.74
64,國文、英文、數甲、物理、生物                                                                                      ,392.5,172,1.27,951       ,7.0
64,國文、英文、數甲、物理、生物                                                                                      ,387.5,183,1.35,1134      ,8.35
64,國文、英文、數甲、物理、生物                                                                                      ,382.5,189,1.39,1323      ,9.74
64,國文、英文、數甲、物理、生物                                                                                      ,377.5,204,1.5,1527      ,11.25
64,國文、英文、數甲、物理、生物                                                                                      ,372.5,216,1.59,1743      ,12.84
64,國文、英文、數甲、物理、生物                                                                                      ,367.5,223,1.64,1966      ,14.48
64,國文、英文、數甲、物理、生物                                                                                      ,362.5,264,1.94,2230      ,16.42
64,國文、英文、數甲、物理、生物                                                                                      ,357.5,224,1.65,2454      ,18.07
64,國文、英文、數甲、物理、生物                                                                                      ,352.5,245,1.8,2699      ,19.88
64,國文、英文、數甲、物理、生物                                                                                      ,347.5,233,1.72,2932      ,21.59
64,國文、英文、數甲、物理、生物                                                                                      ,342.5,240,1.77,3172      ,23.36
64,國文、英文、數甲、物理、生物                                                                                      ,337.5,234,1.72,3406      ,25.08
64,國文、英文、數甲、物理、生物                                                                                      ,332.5,242,1.78,3648      ,26.87
64,國文、英文、數甲、物理、生物                                                                                      ,327.5,233,1.72,3881      ,28.58
64,國文、英文、數甲、物理、生物                                                                                      ,322.5,238,1.75,4119      ,30.34
64,國文、英文、數甲、物理、生物                                                                                      ,317.5,257,1.89,4376      ,32.23
64,國文、英文、數甲、物理、生物                                                                                      ,312.5,277,2.04,4653      ,34.27
64,國文、英文、數甲、物理、生物                                                                                      ,307.5,251,1.85,4904      ,36.12
64,國文、英文、數甲、物理、生物                                                                                      ,302.5,219,1.61,5123      ,37.73
64,國文、英文、數甲、物理、生物                                                                                      ,297.5,276,2.03,5399      ,39.76
64,國文、英文、數甲、物理、生物                                                                                      ,292.5,268,1.97,5667      ,41.74
64,國文、英文、數甲、物理、生物                                                                                      ,287.5,272,2,5939      ,43.74
64,國文、英文、數甲、物理、生物                                                                                      ,282.5,236,1.74,6175      ,45.48
64,國文、英文、數甲、物理、生物                                                                                      ,277.5,273,2.01,6448      ,47.49
64,國文、英文、數甲、物理、生物                                                                                      ,272.5,254,1.87,6702      ,49.36
64,國文、英文、數甲、物理、生物                                                                                      ,267.5,230,1.69,6932      ,51.05
64,國文、英文、數甲、物理、生物                                                                                      ,262.5,258,1.9,7190      ,52.95
64,國文、英文、數甲、物理、生物                                                                                      ,257.5,235,1.73,7425      ,54.68
64,國文、英文、數甲、物理、生物                                                                                      ,252.5,244,1.8,7669      ,56.48
64,國文、英文、數甲、物理、生物                                                                                      ,247.5,245,1.8,7914      ,58.29
64,國文、英文、數甲、物理、生物                                                                                      ,242.5,231,1.7,8145      ,59.99
64,國文、英文、數甲、物理、生物                                                                                      ,237.5,237,1.75,8382      ,61.73
64,國文、英文、數甲、物理、生物                                                                                      ,232.5,185,1.36,8567      ,63.09
64,國文、英文、數甲、物理、生物                                                                                      ,227.5,228,1.68,8795      ,64.77
64,國文、英文、數甲、物理、生物                                                                                      ,222.5,226,1.66,9021      ,66.44
64,國文、英文、數甲、物理、生物                                                                                      ,217.5,217,1.6,9238      ,68.04
64,國文、英文、數甲、物理、生物                                                                                      ,212.5,222,1.63,9460      ,69.67
64,國文、英文、數甲、物理、生物                                                                                      ,207.5,208,1.53,9668      ,71.20
64,國文、英文、數甲、物理、生物                                                                                      ,202.5,199,1.47,9867      ,72.67
64,國文、英文、數甲、物理、生物                                                                                      ,197.5,210,1.55,10077     ,74.22
64,國文、英文、數甲、物理、生物                                                                                      ,192.5,190,1.4,10267     ,75.61
64,國文、英文、數甲、物理、生物                                                                                      ,187.5,173,1.27,10440     ,76.89
64,國文、英文、數甲、物理、生物                                                                                      ,182.5,189,1.39,10629     ,78.28
64,國文、英文、數甲、物理、生物                                                                                      ,177.5,199,1.47,10828     ,79.75
64,國文、英文、數甲、物理、生物                                                                                      ,172.5,189,1.39,11017     ,81.14
64,國文、英文、數甲、物理、生物                                                                                      ,167.5,169,1.24,11186     ,82.38
64,國文、英文、數甲、物理、生物                                                                                      ,162.5,174,1.28,11360     ,83.66
64,國文、英文、數甲、物理、生物                                                                                      ,157.5,186,1.37,11546     ,85.03
64,國文、英文、數甲、物理、生物                                                                                      ,152.5,157,1.16,11703     ,86.19
64,國文、英文、數甲、物理、生物                                                                                      ,147.5,156,1.15,11859     ,87.34
64,國文、英文、數甲、物理、生物                                                                                      ,142.5,180,1.33,12039     ,88.67
64,國文、英文、數甲、物理、生物                                                                                      ,137.5,123,0.91,12162     ,89.57
64,國文、英文、數甲、物理、生物                                                                                      ,132.5,119,0.88,12281     ,90.45
64,國文、英文、數甲、物理、生物                                                                                      ,127.5,136,1,12417     ,91.45
64,國文、英文、數甲、物理、生物                                                                                      ,122.5,99,0.73,12516     ,92.18
64,國文、英文、數甲、物理、生物                                                                                      ,117.5,99,0.73,12615     ,92.91
64,國文、英文、數甲、物理、生物                                                                                      ,112.5,65,0.48,12680     ,93.39
64,國文、英文、數甲、物理、生物                                                                                      ,107.5,58,0.43,12738     ,93.81
64,國文、英文、數甲、物理、生物                                                                                      ,102.5,54,0.4,12792     ,94.21
64,國文、英文、數甲、物理、生物                                                                                      ,97.5,50,0.37,12842     ,94.58
64,國文、英文、數甲、物理、生物                                                                                      ,92.5,42,0.31,12884     ,94.89
64,國文、英文、數甲、物理、生物                                                                                      ,87.5,51,0.38,12935     ,95.26
64,國文、英文、數甲、物理、生物                                                                                      ,82.5,18,0.13,12953     ,95.40
64,國文、英文、數甲、物理、生物                                                                                      ,77.5,26,0.19,12979     ,95.59
64,國文、英文、數甲、物理、生物                                                                                      ,72.5,18,0.13,12997     ,95.72
64,國文、英文、數甲、物理、生物                                                                                      ,67.5,13,0.1,13010     ,95.82
64,國文、英文、數甲、物理、生物                                                                                      ,62.5,9,0.07,13019     ,95.88
64,國文、英文、數甲、物理、生物                                                                                      ,57.5,10,0.07,13029     ,95.96
64,國文、英文、數甲、物理、生物                                                                                      ,52.5,8,0.06,13037     ,96.02
64,國文、英文、數甲、物理、生物                                                                                      ,47.5,7,0.05,13044     ,96.07
