組別,分數區間,人數
52,172.5,254
52,167.5,229
52,162.5,215
52,157.5,178
52,152.5,189
52,147.5,163
52,142.5,113
52,137.5,113
52,132.5,91
52,127.5,67
52,122.5,69
52,117.5,62
52,112.5,40
52,107.5,37
52,102.5,29
52,97.5,27
52,92.5,25
52,87.5,18
52,82.5,17
52,77.5,10
52,72.5,14
52,67.5,17
52,62.5,9
52,57.5,12
52,52.5,14
52,47.5,7
52,42.5,5
52,37.5,4
52,32.5,7
52,27.5,3
52,22.5,2
52,17.5,3
52,12.5,3
52,7.5,3
52,2.5,1463
53,497.5,0
53,492.5,0
53,487.5,0
53,482.5,0
53,477.5,0
53,472.5,0
53,467.5,0
53,462.5,0
53,457.5,4
53,452.5,7
53,447.5,20
53,442.5,50
53,437.5,65
53,432.5,113
53,427.5,179
53,422.5,222
53,417.5,306
53,412.5,364
53,407.5,400
53,402.5,481
53,397.5,513
53,392.5,578
53,387.5,600
53,382.5,644
53,377.5,642
53,372.5,679
53,367.5,706
53,362.5,694
53,357.5,702
53,352.5,737
53,347.5,680
53,342.5,677
53,337.5,726
53,332.5,678
53,327.5,699
53,322.5,686
53,317.5,728
53,312.5,728
53,307.5,739
53,302.5,755
53,297.5,752
53,292.5,748
53,287.5,802
53,282.5,740
53,277.5,739
53,272.5,782
53,267.5,802
53,262.5,796
53,257.5,819
53,252.5,775
53,247.5,770
53,242.5,812
53,237.5,788
53,232.5,716
53,227.5,740
53,222.5,728
53,217.5,656
53,212.5,626
53,207.5,648
53,202.5,579
53,197.5,533
53,192.5,514
53,187.5,507
53,182.5,470
53,177.5,412
53,172.5,379
53,167.5,349
53,162.5,337
53,157.5,246
53,152.5,261
53,147.5,248
53,142.5,195
53,137.5,163
53,132.5,142
53,127.5,167
53,122.5,110
53,117.5,93
53,112.5,68
53,107.5,74
53,102.5,59
53,97.5,42
53,92.5,34
53,87.5,23
53,82.5,22
53,77.5,18
53,72.5,23
53,67.5,23
53,62.5,9
53,57.5,10
53,52.5,15
53,47.5,8
53,42.5,7
53,37.5,5
53,32.5,8
53,27.5,3
53,22.5,2
53,17.5,5
53,12.5,3
53,7.5,5
53,2.5,1685
56,597,0
56,591,0
56,585,0
56,579,0
56,573,0
56,567,0
56,561,0
56,555,0
56,549,4
56,543,8
56,537,33
56,531,50
56,525,102
56,519,125
56,513,199
56,507,258
56,501,314
56,495,381
56,489,393
56,483,510
56,477,515
56,471,565
56,465,636
56,459,541
56,453,651
56,447,658
56,441,660
56,435,640
56,429,640
56,423,649
56,417,649
56,411,624
56,405,659
56,399,659
56,393,640
56,387,663
56,381,684
56,375,681
56,369,681
56,363,736
56,357,766
56,351,690
56,345,715
56,339,682
56,333,758
56,327,765
56,321,737
56,315,728
56,309,684
56,303,699
56,297,696
56,291,680
56,285,651
56,279,554
56,273,602
56,267,566
56,261,480
56,255,467
56,249,453
56,243,441
56,237,417
56,231,369
56,225,289
56,219,276
56,213,257
56,207,248
56,201,215
56,195,174
56,189,148
56,183,164
56,177,137
56,171,111
56,165,102
56,159,85
56,153,63
56,147,91
56,141,80
56,135,33
56,129,34
56,123,34
56,117,26
56,111,18
56,105,12
56,99,15
56,93,15
56,87,7
56,81,13
56,75,9
56,69,14
56,63,9
56,57,14
56,51,10
56,45,9
56,39,4
56,33,8
56,27,3
56,21,3
56,15,5
56,9,3
56,3,1452
57,298.5,0
57,295.5,0
57,292.5,0
57,289.5,0
57,286.5,0
57,283.5,0
57,280.5,1
57,277.5,0
57,274.5,0
57,271.5,3
57,268.5,3
57,265.5,7
57,262.5,17
57,259.5,26
57,256.5,34
57,253.5,60
57,250.5,76
57,247.5,104
57,244.5,123
57,241.5,167
57,238.5,181
57,235.5,226
57,232.5,280
57,229.5,298
57,226.5,345
57,223.5,354
57,220.5,403
57,217.5,415
57,214.5,487
57,211.5,527
57,208.5,512
57,205.5,556
57,202.5,584
57,199.5,646
57,196.5,633
57,193.5,669
57,190.5,623
57,187.5,599
57,184.5,599
57,181.5,618
57,178.5,578
57,175.5,545
57,172.5,557
57,169.5,550
57,166.5,555
57,163.5,551
57,160.5,554
57,157.5,551
57,154.5,522
57,151.5,490
57,148.5,495
57,145.5,482
57,142.5,472
57,139.5,470
57,136.5,465
57,133.5,471
57,130.5,415
57,127.5,467
57,124.5,418
57,121.5,433
57,118.5,434
57,115.5,401
57,112.5,413
57,109.5,390
57,106.5,401
57,103.5,364
57,100.5,319
57,97.5,312
57,94.5,282
57,91.5,318
57,88.5,301
57,85.5,278
57,82.5,266
57,79.5,229
57,76.5,247
57,73.5,197
57,70.5,192
57,67.5,151
57,64.5,126
57,61.5,99
57,58.5,106
57,55.5,82
57,52.5,72
57,49.5,56
57,46.5,39
57,43.5,29
57,40.5,25
57,37.5,16
57,34.5,8
57,31.5,7
57,28.5,4
57,25.5,0
57,22.5,2
57,19.5,2
57,16.5,2
57,13.5,2
57,10.5,4
57,7.5,1
57,4.5,0
57,1.5,1266
58,398,0
58,394,0
58,390,0
58,386,0
58,382,0
58,378,0
58,374,1
58,370,2
58,366,1
58,362,3
58,358,14
58,354,15
58,350,24
58,346,57
58,342,66
58,338,98
58,334,119
58,330,161
58,326,162
58,322,201
58,318,225
58,314,255
58,310,259
58,306,300
58,302,292
58,298,283
58,294,309
58,290,318
58,286,334
58,282,334
58,278,367
58,274,369
58,270,342
58,266,385
58,262,353
58,258,329
58,254,376
58,250,343
58,246,341
58,242,347
58,238,348
58,234,321
58,230,305
58,226,293
58,222,323
58,218,276
58,214,298
58,210,267
58,206,281
58,202,258
58,198,257
58,194,267
58,190,241
58,186,268
58,182,212
58,178,254
58,174,245
58,170,245
58,166,250
58,162,226
58,158,247
58,154,245
58,150,230
58,146,222
58,142,206
58,138,182
58,134,209
58,130,197
58,126,195
58,122,182
58,118,173
58,114,157
58,110,164
58,106,148
58,102,144
58,98,106
58,94,85
58,90,86
58,86,76
58,82,67
58,78,56
58,74,48
58,70,48
58,66,31
58,62,26
58,58,22
58,54,18
58,50,8
58,46,5
58,42,6
58,38,7
58,34,2
58,30,5
58,26,0
58,22,0
58,18,4
58,14,2
58,10,0
58,6,1
58,2,833
60,398,0
60,394,0
60,390,0
60,386,0
60,382,0
60,378,1
60,374,0
60,370,1
60,366,3
60,362,5
60,358,16
60,354,23
60,350,38
60,346,56
60,342,84
60,338,108
60,334,138
60,330,167
60,326,209
60,322,251
60,318,262
60,314,275
60,310,339
60,306,354
60,302,377
60,298,364
60,294,401
60,290,450
60,286,444
60,282,513
60,278,486
60,274,503
60,270,536
60,266,537
60,262,518
60,258,502
60,254,537
60,250,545
60,246,505
60,242,509
60,238,507
60,234,545
60,230,459
60,226,529
60,222,510
60,218,468
60,214,468
60,210,447
60,206,442
60,202,445
60,198,447
60,194,425
60,190,380
60,186,437
60,182,423
60,178,412
60,174,410
60,170,414
60,166,391
60,162,410
60,158,368
60,154,385
60,150,351
60,146,369
60,142,342
60,138,342
60,134,279
60,130,338
60,126,292
60,122,281
60,118,225
60,114,204
60,110,246
60,106,224
60,102,164
60,98,176
60,94,169
60,90,128
60,86,91
60,82,96
60,78,74
60,74,55
60,70,57
60,66,44
60,62,36
60,58,19
60,54,23
60,50,12
60,46,4
60,42,7
60,38,5
60,34,2
60,30,6
60,26,4
60,22,3
60,18,8
60,14,0
60,10,3
60,6,1
60,2,1050
61,497.5,0
61,492.5,0
61,487.5,0
61,482.5,0
61,477.5,0
61,472.5,1
61,467.5,1
61,462.5,1
61,457.5,6
61,452.5,11
61,447.5,16
61,442.5,42
61,437.5,49
61,432.5,88
61,427.5,107
61,422.5,137
61,417.5,165
61,412.5,183
61,407.5,222
61,402.5,234
61,397.5,266
61,392.5,264
61,387.5,261
61,382.5,276
61,377.5,281
61,372.5,223
61,367.5,280
61,362.5,332
61,357.5,319
61,352.5,310
61,347.5,345
61,342.5,336
61,337.5,312
61,332.5,334
61,327.5,303
61,322.5,329
61,317.5,344
61,312.5,342
61,307.5,326
61,302.5,292
61,297.5,340
61,292.5,313
61,287.5,292
61,282.5,282
61,277.5,254
61,272.5,283
61,267.5,268
61,262.5,274
61,257.5,275
61,252.5,282
61,247.5,243
61,242.5,243
61,237.5,211
61,232.5,253
61,227.5,245
61,222.5,261
61,217.5,237
61,212.5,215
61,207.5,241
61,202.5,214
61,197.5,230
61,192.5,229
61,187.5,237
61,182.5,232
61,177.5,194
61,172.5,218
61,167.5,198
61,162.5,195
61,157.5,177
61,152.5,171
61,147.5,175
61,142.5,148
61,137.5,136
61,132.5,158
61,127.5,131
61,122.5,106
61,117.5,88
61,112.5,84
61,107.5,82
61,102.5,53
61,97.5,38
61,92.5,58
61,87.5,28
61,82.5,32
61,77.5,25
61,72.5,15
61,67.5,13
61,62.5,5
61,57.5,8
61,52.5,5
61,47.5,4
61,42.5,6
61,37.5,4
61,32.5,2
61,27.5,3
61,22.5,1
61,17.5,6
61,12.5,0
61,7.5,1
61,2.5,761
63,398,0
63,394,0
63,390,0
63,386,0
63,382,0
63,378,0
63,374,1
63,370,1
63,366,1
63,362,4
63,358,11
63,354,17
63,350,33
63,346,45
63,342,57
63,338,81
63,334,94
63,330,136
63,326,147
63,322,209
63,318,204
63,314,250
63,310,267
63,306,285
63,302,307
63,298,351
63,294,374
63,290,372
63,286,418
63,282,433
63,278,458
63,274,480
63,270,469
63,266,474
63,262,530
63,258,530
63,254,539
63,250,544
63,246,489
63,242,508
63,238,518
63,234,497
63,230,488
63,226,511
63,222,526
63,218,519
63,214,482
63,210,488
63,206,462
63,202,437
63,198,446
63,194,466
63,190,424
63,186,419
63,182,425
63,178,402
63,174,420
63,170,407
63,166,394
63,162,404
63,158,407
63,154,374
63,150,361
63,146,400
63,142,382
63,138,320
63,134,327
63,130,312
63,126,270
63,122,269
63,118,295
63,114,253
63,110,228
63,106,238
63,102,184
63,98,160
63,94,172
63,90,123
63,86,108
63,82,104
63,78,79
63,74,63
63,70,53
63,66,39
63,62,31
63,58,20
63,54,20
63,50,12
63,46,3
63,42,7
63,38,4
63,34,3
63,30,7
63,26,6
63,22,8
63,18,6
63,14,4
63,10,3
63,6,1
63,2,992
64,497.5,0
64,492.5,0
64,487.5,0
64,482.5,0
64,477.5,0
64,472.5,0
64,467.5,2
64,462.5,1
64,457.5,4
64,452.5,9
64,447.5,16
64,442.5,26
64,437.5,42
64,432.5,68
64,427.5,66
64,422.5,121
64,417.5,135
64,412.5,152
64,407.5,163
64,402.5,193
64,397.5,196
64,392.5,237
64,387.5,255
64,382.5,260
64,377.5,247
64,372.5,271
64,367.5,268
64,362.5,265
64,357.5,278
64,352.5,268
64,347.5,306
64,342.5,317
64,337.5,321
64,332.5,304
64,327.5,330
64,322.5,308
64,317.5,335
64,312.5,338
64,307.5,311
64,302.5,291
64,297.5,333
64,292.5,313
64,287.5,305
64,282.5,301
64,277.5,307
64,272.5,292
64,267.5,299
64,262.5,260
64,257.5,259
64,252.5,286
64,247.5,245
64,242.5,227
64,237.5,278
64,232.5,243
64,227.5,212
64,222.5,225
64,217.5,219
64,212.5,232
64,207.5,238
64,202.5,226
64,197.5,226
64,192.5,220
64,187.5,225
64,182.5,213
64,177.5,225
64,172.5,203
64,167.5,164
64,162.5,179
64,157.5,167
64,152.5,177
64,147.5,187
64,142.5,144
64,137.5,146
64,132.5,140
64,127.5,128
64,122.5,105
64,117.5,71
64,112.5,83
64,107.5,61
64,102.5,57
64,97.5,43
64,92.5,45
64,87.5,34
64,82.5,33
64,77.5,23
64,72.5,15
64,67.5,8
64,62.5,3
64,57.5,9
64,52.5,6
64,47.5,1
64,42.5,6
64,37.5,5
64,32.5,3
64,27.5,5
64,22.5,5
64,17.5,1
64,12.5,4
64,7.5,1
64,2.5,695
66,497.5,0
66,492.5,0
66,487.5,0
66,482.5,0
66,477.5,0
66,472.5,1
66,467.5,1
66,462.5,1
66,457.5,6
66,452.5,12
66,447.5,20
66,442.5,37
66,437.5,49
66,432.5,91
66,427.5,85
66,422.5,127
66,417.5,145
66,412.5,188
66,407.5,227
66,402.5,223
66,397.5,269
66,392.5,293
66,387.5,312
66,382.5,328
66,377.5,338
66,372.5,345
66,367.5,375
66,362.5,379
66,357.5,413
66,352.5,453
66,347.5,461
66,342.5,473
66,337.5,449
66,332.5,483
66,327.5,496
66,322.5,467
66,317.5,471
66,312.5,470
66,307.5,535
66,302.5,467
66,297.5,491
66,292.5,480
66,287.5,435
66,282.5,503
66,277.5,453
66,272.5,458
66,267.5,471
66,262.5,466
66,257.5,479
66,252.5,418
66,247.5,456
66,242.5,451
66,237.5,366
66,232.5,384
66,227.5,432
66,222.5,407
66,217.5,393
66,212.5,423
66,207.5,405
66,202.5,378
66,197.5,404
66,192.5,366
66,187.5,343
66,182.5,337
66,177.5,357
66,172.5,372
66,167.5,324
66,162.5,316
66,157.5,272
66,152.5,276
66,147.5,248
66,142.5,252
66,137.5,233
66,132.5,226
66,127.5,195
66,122.5,155
66,117.5,140
66,112.5,143
66,107.5,119
66,102.5,88
66,97.5,51
66,92.5,68
66,87.5,44
66,82.5,42
66,77.5,32
66,72.5,15
66,67.5,13
66,62.5,7
66,57.5,12
66,52.5,13
66,47.5,3
66,42.5,10
66,37.5,4
66,32.5,2
66,27.5,6
66,22.5,4
66,17.5,3
66,12.5,3
66,7.5,1
66,2.5,971
67,597,0
67,591,0
67,585,0
67,579,0
67,573,0
67,567,2
67,561,0
67,555,5
67,549,7
67,543,17
67,537,23
67,531,52
67,525,67
67,519,76
67,513,121
67,507,134
67,501,172
67,495,163
67,489,209
67,483,235
67,477,227
67,471,238
67,465,274
67,459,238
67,453,225
67,447,244
67,441,238
67,435,288
67,429,269
67,423,292
67,417,306
67,411,317
67,405,257
67,399,319
67,393,299
67,387,304
67,381,307
67,375,327
67,369,286
67,363,284
67,357,328
67,351,301
67,345,298
67,339,272
67,333,290
67,327,251
67,321,262
67,315,254
67,309,282
67,303,252
67,297,262
67,291,259
67,285,229
67,279,233
67,273,214
67,267,228
67,261,235
67,255,216
67,249,233
67,243,240
67,237,204
67,231,216
67,225,230
67,219,218
67,213,214
67,207,196
67,201,210
67,195,171
67,189,170
67,183,146
67,177,168
67,171,160
67,165,150
67,159,142
67,153,120
67,147,122
67,141,90
67,135,82
67,129,61
67,123,63
67,117,45
67,111,46
67,105,41
67,99,27
67,93,12
67,87,15
67,81,9
67,75,8
67,69,8
67,63,2
67,57,8
67,51,4
67,45,7
67,39,5
67,33,2
67,27,3
67,21,4
67,15,1
67,9,2
67,3,689
