"校系
代碼",校名,系組名,國文,英文,數學甲,數學乙,歷史,地理,公民與社會,物理,化學,生物,術科,"錄取名額
(含外加)","普通生
錄取分數"
1512,國立中山大學,音樂學系-銅管樂、木管樂,1,1,0,0,0,0,0,0,0,0,2,6,254.94
1513,國立中山大學,音樂學系-擊樂,1,1,0,0,0,0,0,0,0,0,2,1,218.1
1514,國立中山大學,劇場藝術學系(男),2,2,0,1,1,0,0,0,0,0,0,10,382.8
1515,國立中山大學,劇場藝術學系(女),2,2,0,1,1,0,0,0,0,0,0,10,406.2
1516,國立中山大學,生物科學系,1,1.25,1,0,0,0,0,0,1.25,1.5,0,26,381.15
1517,國立中山大學,化學系,1,1,1,0,0,0,0,1,2,0,0,27,393.6
1520,國立中山大學,物理學系,1,1.75,1.5,0,0,0,0,1.5,1,0,0,20,424.43
1521,國立中山大學,應用數學系,0,1,2,0,0,0,0,1.5,0,0,0,25,281.65
1522,國立中山大學,電機工程學系甲組,1,1,1,0,0,0,0,1,1,0,0,3,362.7
1523,國立中山大學,電機工程學系乙組,1,1,1.5,0,0,0,0,1.5,1,0,0,47,400.6
1524,國立中山大學,機械與機電工程學系,1,1.5,2,0,0,0,0,2,1,0,0,38,478.35
1525,國立中山大學,資訊工程學系,0,1,2,0,0,0,0,2,0,0,0,22,338.8
1526,國立中山大學,材料與光電科學學系,1,1,1,0,0,0,0,1,1,0,0,23,325.6
1527,國立中山大學,光電工程學系,1,1,1,0,0,0,0,1,1,0,0,18,322.8
1530,國立中山大學,企業管理學系,1.75,1.75,0,1.5,0,0,0,0,0,0,0,31,345.95
1531,國立中山大學,資訊管理學系(社會組),1.5,2,0,2,0,1,0,0,0,0,0,11,455.4
1532,國立中山大學,資訊管理學系(自然組),1.5,2,2,0,0,0,0,0,0,0,0,11,349.35
1533,國立中山大學,財務管理學系,1,1.5,0,1.5,0,0,0,0,0,0,0,20,284.6
1534,國立中山大學,海洋生物科技暨資源學系,0,1.5,0,0,0,0,0,1,1.5,1.5,0,17,346.35
1535,國立中山大學,海洋環境及工程學系,0,1.25,1.5,0,0,0,0,1.5,1,0,0,19,317.93
1536,國立中山大學,海洋科學系,1,1.25,1,0,0,0,0,0,1,0,0,15,256.83
1537,國立中山大學,政治經濟學系,1,1.5,0,1.5,0,0,1,0,0,0,0,28,344.8
1540,國立中山大學,社會學系,0,2,0,1,0,0,2,0,0,0,0,13,364.6
1541,長庚大學,醫學系,0,1,1,0,0,0,0,1,1.25,1.25,0,49,477.18
1542,長庚大學,中醫學系,0,1.25,1,0,0,0,0,1,1,1.25,0,29,464.33
1543,長庚大學,護理學系,1,1.5,1,0,0,0,0,0,1,1.5,0,59,342.4
1544,長庚大學,醫學生物技術暨檢驗學系,1,1,1,0,0,0,0,0,1.5,1.5,0,24,422.05
1545,長庚大學,醫學影像暨放射科學系,0,1.25,1.25,0,0,0,0,1.25,1,1,0,18,364.48
1546,長庚大學,物理治療學系,0,1.25,1,0,0,0,0,1,1,1.25,0,26,386.68
1547,長庚大學,職能治療學系,0,1.25,1,0,0,0,0,1,1,1.25,0,21,375.4
1550,長庚大學,生物醫學系,0,1.25,1,0,0,0,0,1,1.25,1.25,0,63,324.45
1551,長庚大學,呼吸治療學系,0,1.25,1,0,0,0,0,1.25,1,1.25,0,25,360.2
1552,長庚大學,電機工程學系系統與晶片設計組,1,1.25,1.5,0,0,0,0,1.5,0,0,0,26,290.03
1553,長庚大學,電機工程學系通訊組,1,1.25,1.5,0,0,0,0,1.5,0,0,0,24,274.48
1554,長庚大學,機械工程學系,1,1.25,1.5,0,0,0,0,1.5,1,0,0,33,303.43
1555,長庚大學,化工與材料工程學系,1,1.25,1.25,0,0,0,0,1,1.5,0,0,40,331.55
1556,長庚大學,電子工程學系,1,1,1.25,0,0,0,0,1.25,1.25,0,0,52,277.95
1557,長庚大學,資訊工程學系,1,1.25,1.5,0,0,0,0,1.25,1,0,0,33,309.08
1560,長庚大學,醫務管理學系(社會組),1,1.5,0,1.25,0,0,0,0,0,0,0,14,237.7
1561,長庚大學,醫務管理學系(自然組),1,1.5,1.25,0,0,0,0,0,0,0,0,12,207.38
1562,長庚大學,工商管理學系(社會組),1,1.25,0,1.25,0,0,0,0,0,0,0,16,208.8
1563,長庚大學,工商管理學系(自然組),1,1.25,1.25,0,0,0,0,0,0,0,0,13,167.18
1564,長庚大學,工業設計學系媒體與傳達設計組,1,1.5,0,1,0,0,0,0,0,0,0,8,194.15
1565,長庚大學,工業設計學系產品設計組,1,1.5,1,0,0,0,0,0,0,0,0,11,178.7
1566,長庚大學,資訊管理學系(社會組),1.25,1.5,0,1.5,0,0,0,0,0,0,0,12,246.03
1567,長庚大學,資訊管理學系(自然組),1.25,1.5,1.5,0,0,0,0,0,0,0,0,13,203.18
1570,國立臺中教育大學,教育學系(自費),1.25,1,0,1,1,1,0,0,0,0,0,26,325.33
1571,國立臺中教育大學,教育學系(公費)-雲林縣,1.25,1,0,1,1,1,0,0,0,0,0,2,410.28
1572,國立臺中教育大學,幼兒教育學系,1.25,1.25,0,1,1.25,1,0,0,0,0,0,26,344.13
1573,國立臺中教育大學,數學教育學系,1,2,2,0,0,0,0,1,1,0,0,26,284.4
1574,國立臺中教育大學,區域與社會發展學系,1,1,0,0,2,2,2,0,0,0,0,32,567.3
1575,國立臺中教育大學,語文教育學系,2,1.25,0,1,1.25,1,0,0,0,0,0,16,405.08
1576,國立臺中教育大學,特殊教育學系,1.5,1.5,0,1.5,1,1,0,0,0,0,0,23,381.2
1577,國立臺中教育大學,國際企業學系,1.25,1.5,0,1,0,0,1,0,0,0,0,26,293.7
1600,國立臺中教育大學,美術學系,1,1,0,0,1,0,0,0,0,0,2,24,275.68
1601,國立臺中教育大學,音樂學系,1,1,0,0,0,0,0,0,0,0,2,17,145.96
1602,國立臺中教育大學,科學教育與應用學系,2,1,1,0,0,0,0,2,2,0,0,26,375.1
1603,國立臺中教育大學,體育學系,2,2,2,0,0,0,0,0,0,1,1,9,322.84
1604,國立臺中教育大學,臺灣語文學系,1.5,1.5,0,1,1,1,0,0,0,0,0,33,326.2
1605,國立臺中教育大學,數位內容科技學系,1,2,2,0,0,0,0,1,0,0,0,20,251.9
1606,國立臺中教育大學,資訊工程學系,1,1.75,2,0,0,0,0,1,0,0,0,26,284.65
1607,國立臺中教育大學,英語學系,1,2,0,0,1,1,0,0,0,0,0,36,334.2
1610,國立臺中教育大學,諮商與應用心理學系,2,2,0,1.75,0,0,0,0,0,0,0,36,344.5
1611,國立臺中教育大學,文化創意產業設計與營運學系,1,2,0,1,1,1.5,0,0,0,0,0,29,410.8
1612,國立臺北教育大學,教育經營與管理學系,1.5,1.5,0,1.5,0,0,1,0,0,0,0,29,347.6
1613,國立臺北教育大學,教育學系,1.5,2,0,1.25,1,0,1,0,0,0,0,29,444.8
1614,國立臺北教育大學,心理與諮商學系,1.5,1.5,0,1.5,1,1,0,0,0,0,0,36,444.6
1615,國立臺北教育大學,特殊教育學系(自費男),1.5,2,0,2,0,0,0,0,0,0,0,10,322.1
1616,國立臺北教育大學,特殊教育學系(自費女),1.5,2,0,2,0,0,0,0,0,0,0,10,355.05
1617,國立臺北教育大學,特殊教育學系(公費)-臺北市,1.5,2,0,2,0,0,0,0,0,0,0,1,427.65
1620,國立臺北教育大學,特殊教育學系(公費)-桃園市,1.5,2,0,2,0,0,0,0,0,0,0,1,429.95
1621,國立臺北教育大學,幼兒與家庭教育學系(自費),1.5,1.5,0,1,1,1,0,0,0,0,0,28,392.5
1622,國立臺北教育大學,幼兒與家庭教育學系(公費)-新北市,1.5,1.5,0,1,1,1,0,0,0,0,0,2,453.65
1623,國立臺北教育大學,社會與區域發展學系,1,2,0,1,1.5,1.5,0,0,0,0,0,29,474.85
1624,國立臺北教育大學,兒童英語教育學系(自費),1,2,0,1,1,1,0,0,0,0,0,28,402.5
1625,國立臺北教育大學,兒童英語教育學系(公費特教)-桃園市,1,2,0,1,1,1,0,0,0,0,0,1,474.6
1626,國立臺北教育大學,兒童英語教育學系(公費)-桃園市,1,2,0,1,1,1,0,0,0,0,0,1,472.8
1627,國立臺北教育大學,文化創意產業經營學系,1.25,1.5,0,1,1,1,0,0,0,0,0,29,396.6
1630,國立臺北教育大學,語文與創作學系語文師資組,2,2,0,1,1,1,0,0,0,0,0,27,457.2
1631,國立臺北教育大學,語文與創作學系文學創作組,2,2,0,0,1,1,0,0,0,0,0,28,421.9
1632,國立臺北教育大學,藝術與造形設計學系藝術組(男),1.5,2,0,1,1.5,0,0,0,0,0,1,7,373.7
1633,國立臺北教育大學,藝術與造形設計學系藝術組(女),1.5,2,0,1,1.5,0,0,0,0,0,1,17,405.75
1634,國立臺北教育大學,藝術與造形設計學系設計組,1.25,1.5,0,2,0,0,0,0,0,0,0,32,302.18
1635,國立臺北教育大學,音樂學系-鋼琴(自費),1,1,0,0,0,0,0,0,0,0,2,3,257.84
1636,國立臺北教育大學,音樂學系-聲樂(自費),1,1,0,0,0,0,0,0,0,0,2,1,264.84
1637,國立臺北教育大學,音樂學系-小提琴(自費),1,1,0,0,0,0,0,0,0,0,2,3,271.02
1640,國立臺北教育大學,音樂學系-中國傳統樂器(自費),1,1,0,0,0,0,0,0,0,0,2,1,297.02
1641,國立臺北教育大學,音樂學系(公費)-桃園市,1,1,0,0,0,0,0,0,0,0,2,1,295.38
1642,國立臺北教育大學,體育學系(男),1.5,1,1.5,0,0,0,0,0,0,1,2,10,360.73
1643,國立臺北教育大學,體育學系(女),1.5,1,1.5,0,0,0,0,0,0,1,2,9,317.93
1644,國立臺北教育大學,資訊科學系,1,2,2,0,0,0,0,2,0,0,0,21,401.5
1645,國立臺北教育大學,數學暨資訊教育學系數學組(男),1.5,1,2,0,0,0,0,0,0,0,0,9,248.85
1646,國立臺北教育大學,數學暨資訊教育學系數學組(女),1.5,1,2,0,0,0,0,0,0,0,0,10,227.5
1647,國立臺北教育大學,數學暨資訊教育學系資訊組(男),1.5,1,2,0,0,0,0,0,0,0,0,8,246.85
1650,國立臺北教育大學,數學暨資訊教育學系資訊組(女),1.5,1,2,0,0,0,0,0,0,0,0,9,233.5
1651,國立臺北教育大學,數位科技設計學系,1,1.5,1.5,0,0,0,0,1,0,0,0,18,275.2
1652,國立臺北教育大學,自然科學教育學系(男),1.25,1,1,0,0,0,0,1.5,1.5,0,0,18,341.7
1653,國立臺北教育大學,自然科學教育學系(女),1.25,1,1,0,0,0,0,1.5,1.5,0,0,18,327.08
1654,國立臺南大學,教育學系,1.5,1.5,0,1.5,1,1,0,0,0,0,0,59,362.95
1655,國立臺南大學,諮商與輔導學系,1.5,1.5,0,1.5,0,0,1,0,0,0,0,27,334.05
1656,國立臺南大學,特殊教育學系,1.5,1.5,0,1,1,1,0,0,0,0,0,27,337.35
1657,國立臺南大學,幼兒教育學系,2,1.25,0,1,1,1,0,0,0,0,0,23,354.7
1660,國立臺南大學,體育學系,2,1,0,2,0,0,0,0,0,0,2,7,355.14
1661,國立臺南大學,國語文學系,1.5,1.25,0,1,1.25,1,0,0,0,0,0,51,346.08
1662,國立臺南大學,英語學系,1.25,2,0,0,1,1,0,0,0,0,0,30,345.25
1663,國立臺南大學,行政管理學系,1.5,1.5,0,1,1,0,1,0,0,0,0,24,380.95
1664,國立臺南大學,文化與自然資源學系,1,1,0,1,2,2,0,0,0,0,0,25,443.6
1665,國立臺南大學,音樂學系,1,1,0,0,0,0,0,0,0,0,2,17,221.18
1666,國立臺南大學,視覺藝術與設計學系,2,1,0,0,0,0,0,0,0,0,2,14,290.8
1667,國立臺南大學,戲劇創作與應用學系(男),2,2,0,1,1.5,1,0,0,0,0,0,13,410.65
1670,國立臺南大學,戲劇創作與應用學系(女),2,2,0,1,1.5,1,0,0,0,0,0,10,453.8
1671,國立臺南大學,應用數學系,1,1.5,2,0,0,0,0,1.5,1,0,0,26,301.55
1672,國立臺南大學,數位學習科技學系,1.5,1.75,2,0,0,0,0,0,0,0,0,14,247
1673,國立臺南大學,資訊工程學系,1,2,2,0,0,0,0,1.5,1,0,0,26,392.5
1674,國立臺南大學,電機工程學系,1,1,1.25,0,0,0,0,1.25,1.25,0,0,21,323
1675,國立臺南大學,材料科學系,1,1,1,0,0,0,0,1.5,1.5,0,0,22,322.2
1676,國立臺南大學,經營與管理學系,1.5,2,0,2,1,1,0,0,0,0,0,21,466.25
1677,國立臺南大學,綠色能源科技學系,1,1,1.5,0,0,0,0,1.5,1.5,0,0,24,314.4
1700,國立臺南大學,生物科技學系,1,1.5,1,0,0,0,0,0,1.5,2,0,19,371.85
1701,國立臺南大學,生態科學與技術學系,1,1.5,1,0,0,0,0,0,1.5,2,0,21,345.25
1702,國立東華大學,應用數學系數學科學組,1,1,1.5,0,0,0,0,1,1,0,0,25,193.8
1703,國立東華大學,應用數學系統計科學組,1,1,1.5,0,0,0,0,1,1,0,0,23,186.2
1704,國立東華大學,資訊工程學系資工組,1.5,2,2,0,0,0,0,0,0,0,0,25,262.35
1705,國立東華大學,資訊工程學系國際組,1.5,2,2,0,0,0,0,0,0,0,0,4,284.5
1706,國立東華大學,生命科學系,1,1.75,1,0,0,0,0,0,1.5,1.75,0,49,302.23
1707,國立東華大學,物理學系物理組,1,1,1.5,0,0,0,0,2,1,0,0,25,256.1
1710,國立東華大學,物理學系奈米與光電科學組,1,1,1.5,0,0,0,0,2,1,0,0,15,276.4
1711,國立東華大學,化學系,1,1,1,0,0,0,0,1,2,0,0,36,260.7
1712,國立東華大學,電機工程學系,1,1,1,0,0,0,0,1,1,0,0,33,245.2
1713,國立東華大學,材料科學與工程學系,1,1,1,0,0,0,0,1,1,0,0,24,221.5
1714,國立東華大學,光電工程學系,1,1,1,0,0,0,0,1,1,0,0,19,214.7
1715,國立東華大學,自然資源與環境學系,1,1.5,1,0,0,0,0,0,1,1.5,0,27,251.2
1716,國立東華大學,企業管理學系,1.5,2,0,2,0,0,0,0,0,0,0,31,296.7
1717,國立東華大學,國際企業學系,1.5,2,0,1.75,0,0,0,0,0,0,0,27,292.85
1720,國立東華大學,會計學系,1.5,2,0,2,0,0,0,0,0,0,0,38,299.75
1721,國立東華大學,財務金融學系,1,1.5,0,2,0,0,0,0,0,0,0,29,257.1
1722,國立東華大學,資訊管理學系,1,1.75,0,2,0,0,0,0,0,0,0,27,249.08
1723,國立東華大學,觀光暨休閒遊憩學系,1,2,0,1,1,2,0,0,0,0,0,31,406.7
1724,國立東華大學,管理學院管理科學與財金國際學士學位學程,1,2,0,1.5,0,0,0,0,0,0,0,6,265.2
1725,國立東華大學,華文文學系,2,1,0,0,1,0,0,0,0,0,0,29,239
1726,國立東華大學,中國語文學系,2,1.25,0,0,1.25,1,0,0,0,0,0,40,326.1
1727,國立東華大學,英美語文學系,1.5,1.75,0,1,1,1,0,0,0,0,0,32,359.85
1730,國立東華大學,經濟學系,1,1.75,0,2,0,0,0,0,0,0,0,30,253.58
1731,國立東華大學,社會學系,1.25,1.25,0,1,1,0,1.25,0,0,0,0,27,332.23
1732,國立東華大學,歷史學系,1,1.25,0,1,1.5,1,0,0,0,0,0,30,329.48
1733,國立東華大學,臺灣文化學系,1,2,0,1,2,2,0,0,0,0,0,32,435.7
1734,國立東華大學,諮商與臨床心理學系,1.5,1.5,1.5,0,0,0,0,0,0,1,0,23,268.35
1735,國立東華大學,法律學士學位學程,1.5,1.5,0,0,1,0,1.25,0,0,0,0,10,365.85
1736,國立東華大學,公共行政學系,1.5,2,0,1,0,0,1,0,0,0,0,15,309.95
1737,國立東華大學,體育與運動科學系,1,1,1,0,0,0,0,0,0,2,2,15,322.2
1740,國立東華大學,課程設計與潛能開發學系,2,2,0,1,1,0,2,0,0,0,0,24,437.4
1741,國立東華大學,幼兒教育學系,2,2,0,1,1,0,2,0,0,0,0,21,432.8
1742,國立東華大學,特殊教育學系,1.25,1.25,0,1,1,1,0,0,0,0,0,21,293.33
1743,國立東華大學,教育行政與管理學系,2,2,0,1.5,1,0,1,0,0,0,0,20,403.8
1744,國立東華大學,族群關係與文化學系,2,1,0,0,1.5,1,2,0,0,0,0,13,461.35
1745,國立東華大學,民族語言與傳播學系,2,2,0,0,1,1,1.5,0,0,0,0,15,418.6
1746,國立東華大學,民族事務與發展學系,1,1,0,0,2,2,2,0,0,0,0,10,509.7
1747,國立東華大學,民族社會工作學士學位學程,1,1,0,0,2,2,2,0,0,0,0,11,515.2
1750,國立東華大學,藝術創意產業學系,2,2,0,0,1,1,0,0,0,0,0,20,343.6
1751,國立東華大學,藝術與設計學系,2,1,0,0,0,0,0,0,0,0,2,15,267.26
1752,國立東華大學,音樂學系-鋼琴、聲樂,1,1.25,0,0,0,0,0,0,0,0,2,6,191.14
1753,國立東華大學,音樂學系-綜合樂器,1,1.25,0,0,0,0,0,0,0,0,2,7,217.68
1754,臺北市立大學,教育學系,2,2,0,2,1,1,0,0,0,0,0,25,497.3
1755,臺北市立大學,特殊教育學系(自費),2,1.5,0,1.5,0,0,0,0,0,0,0,16,301.25
1756,臺北市立大學,特殊教育學系(公費身心障礙類)-臺北市,2,1.5,0,1.5,0,0,0,0,0,0,0,1,375.1
1757,臺北市立大學,特殊教育學系(公費資賦優異類)-臺北市,2,1.5,0,1.5,0,0,0,0,0,0,0,2,378.3
1760,臺北市立大學,幼兒教育學系(自費),2,2,0,1.5,1,1,0,0,0,0,0,40,456.9
1761,臺北市立大學,幼兒教育學系(公費)-臺北市,2,2,0,1.5,1,1,0,0,0,0,0,2,555.2
1762,臺北市立大學,心理與諮商學系,1.5,2,0,1.5,1,1,0,0,0,0,0,24,462.9
1763,臺北市立大學,學習與媒材設計學系,1.5,2,0,2,0,0,0,0,0,0,0,21,337.35
1764,臺北市立大學,中國語文學系,2,1,0,1,1,1,0,0,0,0,0,27,387.4
1765,臺北市立大學,英語教學系,1.25,2,0,1,1,1,0,0,0,0,0,18,413.2
1766,臺北市立大學,社會暨公共事務學系,1.5,1.5,0,1,1,0,2,0,0,0,0,11,490.95
1767,臺北市立大學,歷史與地理學系,1.5,1,0,1,1.5,1.5,0,0,0,0,0,22,442.25
1770,臺北市立大學,音樂學系,1,1,0,0,0,0,0,0,0,0,2,10,279.22
1771,臺北市立大學,視覺藝術學系,1.5,1.5,0,1,0,0,0,0,0,0,2,21,340.3
1772,臺北市立大學,數學系,1.25,1,2,0,0,0,0,1,0,0,0,17,269.28
1773,臺北市立大學,資訊科學系,1.25,2,2,0,0,0,0,1,0,0,0,18,342.05
1774,臺北市立大學,應用物理暨化學系,1.25,1,1,0,0,0,0,1.5,1.5,0,0,20,347.13
1775,臺北市立大學,地球環境暨生物資源學系,1.25,1.5,1.25,0,0,0,0,1,1,0,0,10,305.95
1776,臺北市立大學,體育學系,1,1,1,0,0,0,0,0,0,1,1,5,242.74
1777,臺北市立大學,休閒運動管理學系,1,1,1,0,0,0,0,0,0,1,2,8,314.58
2000,臺北市立大學,運動健康科學系,1.5,2,0,1,0,0,0,0,0,1,0,5,316.05
2001,臺北市立大學,城市發展學系,1,2,0,1,1,2,0,0,0,0,0,9,473.5
2002,臺北市立大學,都會產業經營與行銷學系,1,2,0,2,0,0,0,0,0,0,0,8,327.9
2003,臺北市立大學,衛生福利學系,1,2,0,2,0,0,0,0,0,0,0,7,309.1
2004,國立屏東大學,教育學系,1.5,1.5,0,1.25,1,0,0,0,0,0,0,33,274.35
2005,國立屏東大學,教育心理與輔導學系,1.5,1.5,0,1.25,1,0,0,0,0,0,0,28,295.1
2006,國立屏東大學,幼兒教育學系,1.5,1.5,0,1,1,1,0,0,0,0,0,65,307.6
2007,國立屏東大學,特殊教育學系,1.5,1.25,0,1.25,1,1,0,0,0,0,0,17,323.55
2010,國立屏東大學,中國語文學系,2,1.25,0,1,1.5,1,0,0,0,0,0,23,381.13
2011,國立屏東大學,社會發展學系,1,1,0,0,1,1,1,0,0,0,0,26,309.4
2012,國立屏東大學,英語學系,1,2,0,0,1,0,0,0,0,0,0,27,238.7
2013,國立屏東大學,視覺藝術學系,2,1,0,0,2,1,0,0,0,0,2,27,426.6
2014,國立屏東大學,文化創意產業學系,2,1,0,0,2,1,0,0,0,0,0,13,383.2
2015,國立屏東大學,音樂學系-鋼琴,1.5,1.5,0,0,0,0,0,0,0,0,2,2,202.12
2016,國立屏東大學,音樂學系-弦樂,1.5,1.5,0,0,0,0,0,0,0,0,2,5,241.58
2017,國立屏東大學,音樂學系-綜合樂器,1.5,1.5,0,0,0,0,0,0,0,0,2,6,240.17
2020,國立屏東大學,應用化學系,0,1,1,0,0,0,0,0,1.5,0,0,17,147.2
2021,國立屏東大學,應用數學系,1,2,2,0,0,0,0,0,0,0,0,12,196.4
2022,國立屏東大學,應用物理系物理組,1,1,2,0,0,0,0,2,1.5,0,0,10,306.6
2023,國立屏東大學,應用物理系光電暨材料組,1,1,2,0,0,0,0,2,1.5,0,0,15,306.35
2024,國立屏東大學,資訊科學系,1.5,2,2,0,0,0,0,0,0,0,0,22,228.75
2025,國立屏東大學,體育學系,2,1.75,0,0,0,0,0,0,0,1,2,6,346.43
2026,國立屏東大學,科普傳播學系,1.25,1,1,0,0,0,0,1,1,0,0,8,209.13
2027,國立新竹教育大學,教育與學習科技學系(自費),2,2,0,2,1,1,0,0,0,0,0,51,424.7
2030,國立新竹教育大學,教育與學習科技學系(公費英語)-桃園市,2,2,0,2,1,1,0,0,0,0,0,1,606.6
2031,國立新竹教育大學,教育與學習科技學系(公費音樂)-桃園市,2,2,0,2,1,1,0,0,0,0,0,0,-----
2032,國立新竹教育大學,教育與學習科技學系(公費)-新竹市,2,2,0,2,1,1,0,0,0,0,0,1,602.6
2033,國立新竹教育大學,幼兒教育學系(自費),1.25,1,0,1,1,1,0,0,0,0,0,37,308.8
2034,國立新竹教育大學,幼兒教育學系(公費)-桃園市,2,2,0,2,1,1,0,0,0,0,0,2,583.8
2035,國立新竹教育大學,特殊教育學系,2,2,0,1.25,1,0,1,0,0,0,0,28,420.8
2036,國立新竹教育大學,教育心理與諮商學系,1.5,2,0,1.5,0,0,0,0,0,0,0,26,302.3
2037,國立新竹教育大學,體育學系(自費男),2,1,1,0,0,0,0,0,0,1,1.5,1,328.74
2040,國立新竹教育大學,體育學系(自費女),2,1,1,0,0,0,0,0,0,1,1.5,10,272.58
2041,國立新竹教育大學,體育學系(公費)-新竹市,2,2,1.5,0,0,0,0,0,0,1,1,0,-----
2042,國立新竹教育大學,中國語文學系,2,1.5,0,1,1,1,0,0,0,0,0,25,393.9
2043,國立新竹教育大學,英語教學系,1.5,2,0,1.5,1,1,0,0,0,0,0,36,405.3
2044,國立新竹教育大學,環境與文化資源學系,1,1,0,0,1.5,1.5,1.5,0,0,0,0,30,444.95
2045,國立新竹教育大學,藝術與設計學系創作組,1.5,1,0,0,1.5,0,0,0,0,0,2,19,354.83
2046,國立新竹教育大學,藝術與設計學系設計組,1.5,1,0,0,1.5,0,0,0,0,0,2,21,356.34
2047,國立新竹教育大學,音樂學系-鋼琴,1,1,0,0,0,0,0,0,0,0,2,1,229.18
2050,國立新竹教育大學,音樂學系-聲樂,1,1,0,0,0,0,0,0,0,0,2,1,228.78
2051,國立新竹教育大學,音樂學系-弦樂,1,1,0,0,0,0,0,0,0,0,2,2,243.5
2052,國立新竹教育大學,音樂學系-銅管樂,1,1,0,0,0,0,0,0,0,0,2,0,-----
2053,國立新竹教育大學,音樂學系-木管樂,1,1,0,0,0,0,0,0,0,0,2,2,270.72
2054,國立新竹教育大學,音樂學系-擊樂,1,1,0,0,0,0,0,0,0,0,2,1,214.76
2055,國立新竹教育大學,應用數學系,1,1,2,0,0,0,0,1.5,1,0,0,35,267.35
2056,國立新竹教育大學,應用科學系生命科學組,1,1.5,1,0,0,0,0,0,1,1.5,0,11,312.1
2057,國立新竹教育大學,應用科學系材料科學組,1,1,1.5,0,0,0,0,1.5,1.5,0,0,11,334.6
2060,國立臺東大學,資訊管理學系,1.5,2,0,2,0,0,0,0,0,0,0,19,257.55
2061,國立臺東大學,教育學系,1.5,1.5,0,1,0,0,0,0,0,0,0,17,181.95
2062,國立臺東大學,文化資源與休閒產業學系,1.5,1,0,0,1,0,0,0,0,0,0,14,195.7
2063,國立臺東大學,幼兒教育學系,2,2,0,1.75,0,0,0,0,0,0,0,16,255.7
2064,國立臺東大學,特殊教育學系,1.5,1.5,0,1,0,0,0,0,0,0,0,16,182.75
2065,國立臺東大學,體育學系,2,1.5,0,1,0,0,0,0,0,0,0,10,201.1
2066,國立臺東大學,數位媒體與文教產業學系,2,1.5,0,1,0,0,0,0,0,0,0,14,213.8
2067,國立臺東大學,英美語文學系,1.5,2,0,0,1,1,0,0,0,0,0,22,293.1
2070,國立臺東大學,華語文學系,2,1.5,0,0,1,1,0,0,0,0,0,17,301.75
2071,國立臺東大學,身心整合與運動休閒產業學系,1.5,2,0,0,0,0,0,0,0,1.5,0,14,219.25
2072,國立臺東大學,公共與文化事務學系,2,0,0,0,1.5,1.5,1,0,0,0,0,19,395.05
2073,國立臺東大學,美術產業學系,2,1.75,0,0,0,0,0,0,0,0,2,17,284.1
2074,國立臺東大學,音樂學系,1.5,1.5,0,0,0,0,0,0,0,0,2,3,247.7
2075,國立臺東大學,應用數學系,2,1.5,2,0,0,0,0,0,0,0,0,28,196.8
2076,國立臺東大學,應用科學系化學及奈米科學組,1,1,1.5,0,0,0,0,2,2,0,0,27,258.8
2077,國立臺東大學,應用科學系應用物理組,1,1,1.5,0,0,0,0,2,2,0,0,22,253.1
2100,國立臺東大學,資訊工程學系,2,2,2,0,0,0,0,1,0,0,0,47,243.6
2101,國立臺東大學,生命科學系,1.5,1,0,0,0,0,0,0,1,2,0,26,251.25
2102,國立體育大學,體育推廣學系A,2,2,0,1.5,0,0,1,0,0,0,0,14,322.2
2103,國立體育大學,體育推廣學系B,2,1.75,0,0,0,0,0,0,0,0,2,11,321.65
2104,國立體育大學,運動保健學系A,2,2,1,0,0,0,0,0,0,1.75,1,11,337.35
2105,國立體育大學,運動保健學系B,2,2,1,0,0,0,0,0,0,1.75,0,11,329.15
2106,國立體育大學,休閒產業經營學系,2,2,0,1.25,0,0,0,0,0,0,0,23,250.7
2107,國立體育大學,適應體育學系,2,2,0,0,0,0,0,0,0,0,1.75,17,281.07
2110,元智大學,管理學院學士班(主修：企業管理),1,1,0,1,0,0,0,0,0,0,0,46,159.1
2111,元智大學,管理學院學士班(主修：財務金融),1,1,0,1,0,0,0,0,0,0,0,29,168.3
2112,元智大學,管理學院學士班(主修：國際企業),1,1,0,1,0,0,0,0,0,0,0,29,164.7
2113,元智大學,管理學院學士班(主修：會計),1,1,0,1,0,0,0,0,0,0,0,16,164.8
2114,元智大學,管理學院學士班(英語專班),1,1,0,1,0,0,0,0,0,0,0,13,177.3
2115,元智大學,工業工程與管理學系(B組),1.5,1.75,0,2,0,0,0,0,0,0,0,18,257.05
2116,元智大學,資訊傳播學系設計組,1,1,0,1,1,1,0,0,0,0,0,17,279.6
2117,元智大學,資訊傳播學系科技組,1,1,0,1,0,0,0,0,0,0,0,17,148.1
2120,元智大學,資訊管理學系,1.5,2,0,2,0,0,0,0,0,0,0,75,262
2121,元智大學,資訊工程學系(資訊應用組),1,1,0,1,0,0,0,0,0,0,0,10,165.4
2122,元智大學,應用外語學系,1,1.5,0,0,0,1,0,0,0,0,0,28,211.7
2123,元智大學,中國語文學系,1.5,1,0,0,1,0,0,0,0,0,0,18,195.65
2124,元智大學,社會暨政策科學學系,1,1,0,0,0,0,1,0,0,0,0,16,168.7
2125,元智大學,藝術與設計學系,1,1,0,0,1,0,0,0,0,0,0,17,176.1
2126,元智大學,機械工程學系,0,1,2,0,0,0,0,2,0,0,0,42,207.7
2127,元智大學,化學工程與材料科學學系,0,0,1.75,0,0,0,0,2,2,0,0,37,248.85
